PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	BBOA	OOA1_BB	OOA2	OOA3_BB-aq
10/05/2013 8:52	10/05/2013 9:18	0.597144928	0.394771014	0	2.036852174	0.229578841
10/05/2013 9:18	10/05/2013 9:23	0.57766087	1.283886957	0	1.158910145	0.409901449
10/05/2013 9:23	10/05/2013 9:27	0.584313043	1.312405797	0.03083913	1.196568116	0.397666667
10/05/2013 9:27	10/05/2013 9:32	0.579055072	1.252565217	0.140351884	1.013742029	0.441272464
10/05/2013 9:32	10/05/2013 9:37	0.287833333	0.824623188	0.066366957	1.214962319	0.266506377
10/05/2013 9:37	10/05/2013 9:41	0.458185507	0.923585507	1.95587E-05	1.20962029	0.320695652
10/05/2013 9:41	10/05/2013 9:46	0.499124638	0.906165217	0.013372841	1.160678261	0.313515942
10/05/2013 9:46	10/05/2013 9:51	0.400255072	0.741649275	0.043862319	1.167	0.26421971
10/05/2013 9:51	10/05/2013 9:55	0.468104348	0.486898551	0.102396232	1.129455072	0.181490435
10/05/2013 9:55	10/05/2013 10:00	0.445455072	0.603562319	0.068794783	1.206347826	0.221849275
10/05/2013 10:00	10/05/2013 10:05	0.428611594	0.544347826	0.17903942	1.112828986	0.282443188
10/05/2013 10:05	10/05/2013 10:09	0.488857971	0.812202899	0.142306377	1.171249275	0.286168986
10/05/2013 10:09	10/05/2013 10:14	0.491249275	0.845446377	0.159114783	1.038382609	0.294052174
10/05/2013 10:14	10/05/2013 10:19	0.528501449	0.571086957	0.238085797	1.111324638	0.198758551
10/05/2013 10:19	10/05/2013 10:23	0.463344928	0.530428986	0.293136232	1.089243478	0.226121159
10/05/2013 10:23	10/05/2013 10:28	0.455669565	0.547492754	0.236131304	1.14864058	0.190894783
10/05/2013 10:28	10/05/2013 10:33	0.501315942	0.524452174	0.307327536	1.090371014	0.264484638
10/05/2013 10:33	10/05/2013 10:37	0.472663768	0.600704348	0.260887826	1.149205797	0.30053913
10/05/2013 10:37	10/05/2013 10:42	0.328495652	0.63862029	0.230061739	1.270486957	0.303089855
10/05/2013 10:42	10/05/2013 10:47	0.384684058	0.658289855	0.283364058	1.207214493	0.319976812
10/05/2013 10:47	10/05/2013 10:51	0.398037681	0.878086957	0.280801739	1.171626087	0.386481159
10/05/2013 10:51	10/05/2013 10:56	0.368837681	0.959742029	0.313495652	1.250023188	0.392695652
10/05/2013 10:56	10/05/2013 11:01	0.454971014	0.807753623	0.333527536	1.241107246	0.367115942
10/05/2013 11:01	10/05/2013 11:05	0.320101449	1.003426087	0.361228986	1.390753623	0.519907246
10/05/2013 11:05	10/05/2013 11:10	0.415428986	1.023921739	0.317110145	1.354075362	0.544211594
10/05/2013 11:10	10/05/2013 11:15	0.397315942	1.013263768	0.330249275	1.374802899	0.544933333
10/05/2013 11:15	10/05/2013 11:19	0.412863768	0.921498551	0.300802899	1.345347826	0.533353623
10/05/2013 11:19	10/05/2013 11:24	0.376585507	0.834898551	0.328426087	1.46933913	0.468649275
10/05/2013 11:24	10/05/2013 11:29	0.366866667	0.723515942	0.34886087	1.314727536	0.402475362
10/05/2013 11:29	10/05/2013 11:33	0.378828986	0.910121739	0.307904348	1.360246377	0.422005797
10/05/2013 11:33	10/05/2013 11:38	0.316785507	0.839457971	0.359185507	1.338124638	0.530049275
10/05/2013 11:38	10/05/2013 11:43	0.314518841	0.722582609	0.393747826	1.329286957	0.491808696
10/05/2013 11:43	10/05/2013 11:47	0.394176812	0.864185507	0.357286957	1.311568116	0.519156522
10/05/2013 11:47	10/05/2013 11:52	0.303455072	1.011724638	0.412652174	1.443307246	0.649182609
10/05/2013 11:52	10/05/2013 11:57	0.3354	0.883692754	0.465063768	1.371191304	0.552162319
10/05/2013 11:57	10/05/2013 12:01	0.338637681	0.941828986	0.547649275	1.468849275	0.55262029
10/05/2013 12:01	10/05/2013 12:06	0.25785913	0.912321739	0.569834783	1.371005797	0.646762319
10/05/2013 12:06	10/05/2013 12:11	0.282650725	0.909684058	0.49566087	1.32402029	0.64057971
10/05/2013 12:11	10/05/2013 12:15	0.31422029	0.841710145	0.485878261	1.412834783	0.542544928
10/05/2013 12:15	10/05/2013 12:20	0.353486957	0.942269565	0.472023188	1.418365217	0.66544058
10/05/2013 12:20	10/05/2013 12:25	0.30804058	0.968147826	0.449350725	1.564286957	0.710255072
10/05/2013 12:25	10/05/2013 12:29	0.274901739	0.830556522	0.633907246	1.511133333	0.667075362
10/05/2013 12:29	10/05/2013 12:34	0.246502319	0.752089855	0.67786087	1.446278261	0.678034783
10/05/2013 12:34	10/05/2013 12:39	0.263091594	0.811544928	0.739828986	1.35117971	0.662756522
10/05/2013 12:39	10/05/2013 12:43	0.272310435	0.625924638	0.750057971	1.489350725	0.632107246
10/05/2013 12:43	10/05/2013 12:48	0.20353913	0.644828986	0.76922029	1.3894	0.638846377
10/05/2013 12:48	10/05/2013 12:53	0.259104928	0.677521739	0.756527536	1.514895652	0.640481159
10/05/2013 12:53	10/05/2013 12:57	0.208268116	0.668730435	0.70795942	1.590318841	0.773223188
10/05/2013 12:57	10/05/2013 13:02	0.266828986	0.451501449	0.79197971	1.601455072	0.746857971
10/05/2013 13:02	10/05/2013 13:07	0.141768986	0.531846377	0.662768116	1.657544928	0.650391304
10/05/2013 13:07	10/05/2013 13:11	0.151169855	0.543666667	0.711217391	1.489614493	0.637765217
10/05/2013 13:11	10/05/2013 13:16	0.168416812	0.576527536	0.617078261	1.776492754	0.712773913
10/05/2013 13:16	10/05/2013 13:21	0.199447826	0.708788406	0.5794	1.456773913	0.615915942
10/05/2013 13:21	10/05/2013 13:25	0.178226377	0.451588406	0.700956522	1.819266667	0.717417391
10/05/2013 13:25	10/05/2013 13:30	0.17852058	0.584713043	0.673713043	1.585202899	0.600411594
10/05/2013 13:30	10/05/2013 13:35	0.118815942	0.505313043	0.677686957	1.615449275	0.619086957
10/05/2013 13:35	10/05/2013 13:39	0.142362029	0.479756522	0.608402899	1.651750725	0.604956522
10/05/2013 13:39	10/05/2013 13:44	0.065515072	0.41355942	0.636611594	1.73597971	0.716142029
10/05/2013 13:44	10/05/2013 13:49	0.175530435	0.501423188	0.526944928	1.635611594	0.596942029
10/05/2013 13:49	10/05/2013 13:53	0.137326377	0.437289855	0.6152	1.561391304	0.55575942
10/05/2013 13:53	10/05/2013 13:58	0.488657971	0.370214493	0.567118841	1.517791304	0.501655072
10/05/2013 13:58	10/05/2013 14:03	0.055964638	0.308489855	0.60306087	1.543823188	0.554515942
10/05/2013 14:03	10/05/2013 14:07	0.127631304	0.327695652	0.541417391	1.674171014	0.502113043
10/05/2013 14:07	10/05/2013 14:12	0.097714493	0.302202899	0.50564058	1.619773913	0.560275362
10/05/2013 14:12	10/05/2013 14:17	0.056231304	0.293785507	0.574113043	1.387217391	0.508950725
10/05/2013 14:17	10/05/2013 14:21	0.059572464	0.23816058	0.48842029	1.601831884	0.5554
10/05/2013 14:21	10/05/2013 14:26	0.070206667	0.301562319	0.496736232	1.506017391	0.499921739
10/05/2013 14:26	10/05/2013 14:31	0.01803942	0.234385507	0.479666667	1.641933333	0.519057971
10/05/2013 14:31	10/05/2013 14:35	0.036313043	0.252150725	0.45715942	1.586408696	0.42606087
10/05/2013 14:35	10/05/2013 14:40	0.04033942	0.232989855	0.389718841	1.652391304	0.436626087
10/05/2013 14:40	10/05/2013 14:45	0.051392464	0.230033623	0.466886957	1.5606	0.361652174
10/05/2013 14:45	10/05/2013 14:49	0.032545797	0.242446667	0.356266667	1.478968116	0.373397101
10/05/2013 14:49	10/05/2013 14:54	0.065071594	0.260662319	0.443652174	1.513765217	0.344805797
10/05/2013 14:54	10/05/2013 14:59	0.059527536	0.27574029	0.428689855	1.486831884	0.34546087
10/05/2013 14:59	10/05/2013 15:03	0.102864638	0.174485507	0.450362319	1.593930435	0.397046377
10/05/2013 15:03	10/05/2013 15:08	0.836863768	0.6434	0.406852174	1.257547826	0.47757971
10/05/2013 15:08	10/05/2013 15:13	1.739310145	0.416805797	0.260334203	1.478744928	0.409542029
10/05/2013 15:13	10/05/2013 15:17	0.821915942	0.24835913	0.509266667	1.415168116	0.398321739
10/05/2013 15:17	10/05/2013 15:22	0.379127536	0.210103478	0.413486957	1.488562319	0.326947826
10/05/2013 15:22	10/05/2013 15:27	0.208572174	0.319843478	0.484771014	1.34862029	0.463744928
10/05/2013 15:27	10/05/2013 15:31	0.155144058	0.344518841	0.531515942	1.341510145	0.405388406
10/05/2013 15:31	10/05/2013 15:36	0.186790145	0.398881159	0.584405797	1.270411594	0.438228986
10/05/2013 15:36	10/05/2013 15:41	0.147736522	0.333426087	0.440275362	1.425588406	0.42544058
10/05/2013 15:41	10/05/2013 15:45	0.134513333	0.384049275	0.435376812	1.400347826	0.380168116
10/05/2013 15:45	10/05/2013 15:50	0.161206087	0.439747826	0.384692754	1.478292754	0.47937971
10/05/2013 15:50	10/05/2013 15:55	0.113855072	0.43862029	0.322518841	1.501391304	0.401365217
10/05/2013 15:55	10/05/2013 15:59	0.302234783	0.399426087	0.314927536	1.523623188	0.420368116
10/05/2013 15:59	10/05/2013 16:04	0.448144928	0.473953623	0.214871304	1.435707246	0.407252174
10/05/2013 16:04	10/05/2013 16:09	0.290176812	1.083486957	0	1.45542029	0.464202899
10/05/2013 16:09	10/05/2013 16:13	0.263988406	1.184208696	0.098575362	1.519597101	0.637342029
10/05/2013 16:13	10/05/2013 16:18	0.220153333	1.058101449	0.32266087	1.441802899	0.602962319
10/05/2013 16:18	10/05/2013 16:23	0.223830725	1.135910145	0.320466667	1.374802899	0.57604058
10/05/2013 16:23	10/05/2013 16:27	0.230867246	0.750165217	0.336785507	1.252205797	0.393185507
10/05/2013 16:27	10/05/2013 16:32	0.304924638	0.732582609	0.377634783	1.081417391	0.297588406
10/05/2013 16:32	10/05/2013 16:37	0.319776812	0.602023188	0.253287246	1.269057971	0.29662029
10/05/2013 16:37	10/05/2013 16:41	0.234333043	0.584165217	0.199105217	1.208907246	0.206949275
10/05/2013 16:41	10/05/2013 16:46	0.193647246	0.375510145	0.278988406	1.194573913	0.255911304
10/05/2013 16:46	10/05/2013 16:51	0.253722899	0.407855072	0.248976522	1.248782609	0.230681159
10/05/2013 16:51	10/05/2013 16:55	0.249437391	0.437637681	0.326817391	1.15973913	0.216285217
10/05/2013 16:55	10/05/2013 17:00	0.271189275	0.409611594	0.27115971	1.200405797	0.263908986
10/05/2013 17:00	10/05/2013 17:05	0.346037681	0.524089855	0.317501449	1.125657971	0.271687826
10/05/2013 17:05	10/05/2013 17:09	0.340930435	0.633455072	0.158463188	1.199162319	0.439863768
10/05/2013 17:09	10/05/2013 17:14	0.290124638	0.540843478	0.15792029	1.268568116	0.269797101
10/05/2013 17:14	10/05/2013 17:19	0.264312464	0.478452174	0.20041913	1.171701449	0.315515942
10/05/2013 17:19	10/05/2013 17:23	0.342773913	0.430246377	0.225653333	1.213307246	0.245456812
10/05/2013 17:23	10/05/2013 17:28	0.24776058	0.374368116	0.228443768	1.224594203	0.23564029
10/05/2013 17:28	10/05/2013 17:33	0.253872464	0.251727536	0.240897971	1.306226087	0.162030725
10/05/2013 17:33	10/05/2013 17:37	0.307069565	0.252057391	0.243569275	1.316872464	0.144768986
10/05/2013 17:37	10/05/2013 17:42	0.199689565	0.249095652	0.211298841	1.337675362	0.099991014
10/05/2013 17:42	10/05/2013 17:47	0.219545217	0.372147826	0.240702609	1.217747826	0.190678841
10/05/2013 17:47	10/05/2013 17:51	0.251355942	0.350376812	0.266284348	1.262701449	0.114776232
10/05/2013 17:51	10/05/2013 17:56	0.276097971	0.479130435	0.210723478	1.200368116	0.132090145
10/05/2013 17:56	10/05/2013 18:01	0.362907246	0.455202899	0.148908116	1.30377971	0.085957971
10/05/2013 18:01	10/05/2013 18:05	0.44802029	0.499866667	0.384289855	1.167414493	0.147163478
10/05/2013 18:05	10/05/2013 18:10	0.187497971	0.361907246	0.255208986	1.303478261	0.183731014
10/05/2013 18:10	10/05/2013 18:15	0.191905507	0.405481159	0.292669565	1.37077971	0.205811014
10/05/2013 18:15	10/05/2013 18:19	0.26192058	0.504889855	0.415550725	1.307353623	0.264608986
10/05/2013 18:19	10/05/2013 18:24	0.373344928	0.554052174	0.847681159	1.14326087	0.275501739
10/05/2013 18:24	10/05/2013 18:29	0.388147826	0.697689855	0.592365217	1.146234783	0.299692754
10/05/2013 18:29	10/05/2013 18:33	0.435089855	1.323614493	0.133142029	1.333498551	0.479281159
10/05/2013 18:33	10/05/2013 18:38	0.646976812	0.988205797	0.168029275	1.444171014	0.435710145
10/05/2013 18:38	10/05/2013 18:43	0.447023188	1.08684058	0.189506667	1.369649275	0.497142029
10/05/2013 18:43	10/05/2013 18:47	0.403944928	1.03155942	0.256381739	1.377701449	0.468226087
10/05/2013 18:47	10/05/2013 18:52	0.365373913	1.017055072	0.106118551	1.506017391	0.489226087
10/05/2013 18:52	10/05/2013 18:57	0.339585507	0.768849275	0.309727536	1.510304348	0.429428986
10/05/2013 18:57	10/05/2013 19:01	0.358944928	0.748681159	0.270128116	1.601982609	0.450463768
10/05/2013 19:01	10/05/2013 19:06	0.297052174	0.705985507	0.222504348	1.681092754	0.377614493
10/05/2013 19:06	10/05/2013 19:11	0.341976812	0.767475362	0.245024058	1.477237681	0.497011594
10/05/2013 19:11	10/05/2013 19:15	0.291246377	0.825611594	0.412782609	1.428823188	0.505973913
10/05/2013 19:15	10/05/2013 19:20	0.453028986	0.799069565	0.463414493	1.4292	0.526614493
10/05/2013 19:20	10/05/2013 19:25	0.331536232	0.761376812	0.51322029	1.332521739	0.579443478
10/05/2013 19:25	10/05/2013 19:29	0.288655652	0.676698551	0.473315942	1.582382609	0.493544928
10/05/2013 19:29	10/05/2013 19:34	0.28270058	0.687962319	0.627849275	1.359907246	0.5046
10/05/2013 19:34	10/05/2013 19:39	0.349950725	0.639553623	0.539942029	1.410202899	0.510292754
10/05/2013 19:39	10/05/2013 19:43	0.335997101	0.78917971	0.694321739	1.200855072	0.543165217
10/05/2013 19:43	10/05/2013 19:48	0.320049275	0.679115942	0.690011594	1.33917971	0.555072464
10/05/2013 19:48	10/05/2013 19:53	0.426892754	0.979414493	0.803652174	1.214098551	0.647742029
10/05/2013 19:53	10/05/2013 19:57	0.601927536	0.747913043	0.365701449	1.46933913	0.578591304
10/05/2013 19:57	10/05/2013 20:02	0.598814493	0.759231884	0.513469565	1.349562319	0.556217391
10/05/2013 20:02	10/05/2013 20:07	0.545243478	0.81115942	0.544611594	1.308971014	0.55055942
10/05/2013 20:07	10/05/2013 20:11	1.207321739	0.936057971	1.062281159	1.084576812	0.543002899
10/05/2013 20:11	10/05/2013 20:16	0.887269565	1.046011594	1.261385507	0.998055072	0.498744928
10/05/2013 20:16	10/05/2013 20:21	0.78586087	1.02677971	1.03366087	1.017542029	0.583826087
10/05/2013 20:21	10/05/2013 20:25	0.706304348	0.931168116	0.853197101	1.096278261	0.549382609
10/05/2013 20:25	10/05/2013 20:30	0.614411594	0.938423188	0.753162319	1.21846087	0.550066667
10/05/2013 20:30	10/05/2013 20:35	0.48875942	0.783356522	0.713736232	1.357649275	0.586834783
10/05/2013 20:35	10/05/2013 20:39	0.48753913	0.773298551	0.700205797	1.367918841	0.574666667
10/05/2013 20:39	10/05/2013 20:44	0.587527536	0.815446377	0.691498551	1.302727536	0.510715942
10/05/2013 20:44	10/05/2013 20:49	0.498127536	0.787257971	0.718872464	1.385411594	0.648692754
10/05/2013 20:49	10/05/2013 20:53	0.409373913	0.768794203	0.797408696	1.342075362	0.540744928
10/05/2013 20:53	10/05/2013 20:58	0.412663768	0.732142029	0.875327536	1.305773913	0.57666087
10/05/2013 20:58	10/05/2013 21:03	0.445255072	0.907046377	0.883556522	1.528776812	0.889313043
10/05/2013 21:03	10/05/2013 21:07	0.498052174	0.823194203	0.976915942	1.170686957	0.663478261
10/05/2013 21:07	10/05/2013 21:12	0.551573913	0.785002899	1.002344928	1.262701449	0.691217391
10/05/2013 21:12	10/05/2013 21:17	0.634794203	1.127942029	1.000782609	1.069718841	0.728243478
10/05/2013 21:17	10/05/2013 21:21	0.648992154	1.143577962	1.101400147	1.117525684	0.73875186
10/05/2013 21:21	10/05/2013 21:26	0.674354755	1.156668976	1.19828512	1.03267221	0.757696749
10/05/2013 21:26	10/05/2013 21:31	0.780205797	1.150855072	1.201994203	0.971156522	0.777214493
10/05/2013 21:31	10/05/2013 21:35	0.835594203	1.137118841	1.206336232	0.942002899	0.733773913
10/05/2013 21:35	10/05/2013 21:40	0.640947826	1.196188406	1.265947826	0.929289855	0.73733913
10/05/2013 21:40	10/05/2013 21:45	0.720878261	1.214762319	1.173110145	0.944788406	0.851991304
10/05/2013 21:45	10/05/2013 21:49	0.840864955	1.212049442	1.226556602	0.889716772	0.747929812
10/05/2013 21:49	10/05/2013 21:54	0.651393858	1.16419883	1.141310661	0.898180339	0.830725199
10/05/2013 21:54	10/05/2013 21:59	0.601375444	1.120494941	1.124941209	0.961435603	0.758400328
10/05/2013 21:59	10/05/2013 22:03	0.631354568	1.171161877	0.995725866	1.002309015	0.784109828
10/05/2013 22:03	10/05/2013 22:08	0.649874595	1.050048128	1.132229769	0.933563807	0.837879096
10/05/2013 22:08	10/05/2013 22:13	0.584319855	1.057913427	1.012586895	1.087625629	0.763462356
10/05/2013 22:13	10/05/2013 22:17	0.635761811	1.075978854	1.123538519	0.935863637	0.782262767
10/05/2013 22:17	10/05/2013 22:22	0.74800582	1.201688919	1.024680475	1.026694625	0.698168435
10/05/2013 22:22	10/05/2013 22:27	0.5935746	1.010418586	1.013758342	0.985510039	0.689547904
10/05/2013 22:27	10/05/2013 22:31	0.452698206	0.711970444	1.104027274	1.052399386	0.660779919
10/05/2013 22:31	10/05/2013 22:36	0.443855154	0.679128537	1.186976858	1.12517455	0.586288147
10/05/2013 22:36	10/05/2013 22:41	0.666674839	0.810757873	1.466456903	0.827182086	0.724498747
10/05/2013 22:41	10/05/2013 22:45	0.5288173	0.755103414	1.59514486	0.780905091	0.739657933
10/05/2013 22:45	10/05/2013 22:50	0.566532253	0.941805406	1.506775263	0.832166194	0.827628059
10/05/2013 22:50	10/05/2013 22:55	0.579411727	0.886320761	1.577488874	0.74815824	0.806793559
10/05/2013 22:55	10/05/2013 22:59	0.647667937	0.880809416	1.56694667	0.633994452	0.878603096
10/05/2013 22:59	10/05/2013 23:02	0.498333469	0.421541013	1.819676078	0.967817697	0.948127524
10/05/2013 23:02	10/05/2013 23:07	0.577120224	0.891326209	1.372148708	0.841991693	0.817658784
10/05/2013 23:07	10/05/2013 23:11	0.590177703	0.807635582	1.449347058	0.784636657	0.889322477
10/05/2013 23:11	10/05/2013 23:16	0.490690119	0.811101805	1.490659661	0.744529049	0.772717582
10/05/2013 23:16	10/05/2013 23:21	0.443887646	0.819349785	1.578259606	0.65161543	0.856646829
10/05/2013 23:21	10/05/2013 23:25	0.48366456	0.752351583	1.539437549	0.714454682	0.742155892
10/05/2013 23:25	10/05/2013 23:30	0.492959212	0.830637833	1.517853245	0.704736161	0.75240996
10/05/2013 23:30	10/05/2013 23:35	0.47134058	0.776402692	1.494831781	0.761337992	0.876537267
10/05/2013 23:35	10/05/2013 23:39	0.429382912	0.732357886	1.461108564	0.807408951	0.788889352
10/05/2013 23:39	10/05/2013 23:44	0.396681203	0.761921621	1.372091015	0.858949671	0.786687391
10/05/2013 23:44	10/05/2013 23:49	0.323913043	0.742582609	1.311878261	0.875005797	0.683953623
10/05/2013 23:49	10/05/2013 23:53	0.310707246	0.620486957	1.293852174	0.917889855	0.686571014
10/05/2013 23:53	10/05/2013 23:58	0.305973913	0.603562319	1.23902029	0.961489855	0.65664058
10/05/2013 23:58	11/05/2013 0:03	0.349078261	0.651588406	1.350747826	0.779681159	0.69982029
11/05/2013 0:03	11/05/2013 0:07	0.359591304	0.733846377	1.302646377	0.921313043	0.795956522
11/05/2013 0:07	11/05/2013 0:12	0.481133333	0.954742029	1.177127536	0.920147826	0.773550725
11/05/2013 0:12	11/05/2013 0:17	0.573423188	0.96804058	1.311115942	0.918304348	0.832788406
11/05/2013 0:17	11/05/2013 0:21	0.571828986	1.07595942	1.361063768	0.895771014	0.993695652
11/05/2013 0:21	11/05/2013 0:26	0.54806087	0.981115942	1.406994203	0.804095652	0.891081159
11/05/2013 0:26	11/05/2013 0:31	0.664915942	0.903692754	1.377895652	0.951747826	0.869130435
11/05/2013 0:31	11/05/2013 0:35	0.703930852	0.929085407	1.500936744	0.889012437	0.928097989
11/05/2013 0:35	11/05/2013 0:40	0.610011628	0.88520945	1.509935052	0.877554667	0.867480643
11/05/2013 0:40	11/05/2013 0:45	0.451947422	0.853322548	1.397616448	0.926007415	0.984250758
11/05/2013 0:45	11/05/2013 0:49	0.503915415	0.767279017	1.390863567	0.960193051	0.833736452
11/05/2013 0:49	11/05/2013 0:54	0.443336232	0.859295652	1.320672464	0.872823188	0.902724638
11/05/2013 0:54	11/05/2013 0:59	0.462197101	0.890286957	1.402866667	0.965252174	0.800011594
11/05/2013 0:59	11/05/2013 1:03	0.388944928	0.896605797	1.281582609	0.849950725	0.77682029
11/05/2013 1:03	11/05/2013 1:08	0.374765217	0.780828986	1.262472464	0.876133333	0.807110145
11/05/2013 1:08	11/05/2013 1:13	0.410744928	0.807478261	1.272136232	0.870078261	0.774628986
11/05/2013 1:13	11/05/2013 1:17	0.490602899	0.726373913	1.241515942	0.9326	0.749246377
11/05/2013 1:17	11/05/2013 1:22	0.606165217	0.630321739	1.178756522	0.998846377	0.664718841
11/05/2013 1:22	11/05/2013 1:27	0.498350725	0.61966087	0.841678261	1.097707246	0.539371014
11/05/2013 1:27	11/05/2013 1:31	0.449342029	0.560371014	0.893524638	1.048426087	0.54633913
11/05/2013 1:31	11/05/2013 1:36	0.307866667	0.550756522	0.901602899	0.918643478	0.448828986
11/05/2013 1:36	11/05/2013 1:41	0.33235942	0.371373913	0.874046377	1.005915942	0.441466667
11/05/2013 1:41	11/05/2013 1:45	0.255367536	0.403304348	0.845944928	1.005127536	0.360672464
11/05/2013 1:45	11/05/2013 1:50	0.265757681	0.369588406	0.760110145	1.05264058	0.296684058
11/05/2013 1:50	11/05/2013 1:55	0.271388696	0.380373913	0.712605797	0.958556522	0.347226087
11/05/2013 1:55	11/05/2013 1:59	0.29324058	0.291498551	0.818724638	0.915782609	0.329202899
11/05/2013 1:59	11/05/2013 2:04	0.162915362	0.291718841	0.811892754	0.938315942	0.344805797
11/05/2013 2:04	11/05/2013 2:09	0.200723478	0.329568116	0.779263768	0.965402899	0.305121739
11/05/2013 2:09	11/05/2013 2:13	0.156185507	0.287548986	0.750947826	0.896298551	0.378107246
11/05/2013 2:13	11/05/2013 2:18	0.155552754	0.352631884	0.66973913	1.015585507	0.371205797
11/05/2013 2:18	11/05/2013 2:23	0.147557101	0.220593333	0.83462029	0.986507246	0.369994203
11/05/2013 2:23	11/05/2013 2:27	0.127930435	0.345081159	0.80426087	0.862704348	0.346278261
11/05/2013 2:27	11/05/2013 2:32	0.134934493	0.306452174	0.822057971	0.996776812	0.320208696
11/05/2013 2:32	11/05/2013 2:37	0.149617681	0.277943768	0.817788406	1.022507246	0.364628986
11/05/2013 2:37	11/05/2013 2:41	0.128595652	0.324855072	0.782434783	1.022657971	0.34133913
11/05/2013 2:41	11/05/2013 2:46	0.114933913	0.366834783	0.885510145	0.889863768	0.365414493
11/05/2013 2:46	11/05/2013 2:51	0.131209275	0.382	0.782588406	1.064753623	0.338788406
11/05/2013 2:51	11/05/2013 2:55	0.148541159	0.373153623	0.856031884	0.904724638	0.405321739
11/05/2013 2:55	11/05/2013 3:00	0.124987826	0.46826087	0.717753623	0.950205797	0.384484058
11/05/2013 3:00	11/05/2013 3:05	0.138305507	0.321863768	0.858669565	0.940573913	0.342875362
11/05/2013 3:05	11/05/2013 3:09	0.144738841	0.40075942	0.79513913	0.982971014	0.311092754
11/05/2013 3:09	11/05/2013 3:14	0.16352087	0.324046377	0.923828986	0.96702029	0.297846377
11/05/2013 3:14	11/05/2013 3:19	0.125922029	0.38813913	0.835217391	0.874063768	0.397504348
11/05/2013 3:19	11/05/2013 3:23	0.180533623	0.484997101	0.919562319	1.193295652	0.585362319
11/05/2013 3:23	11/05/2013 3:28	0.132988406	0.377686957	0.863414493	0.862515942	0.450823188
11/05/2013 3:28	11/05/2013 3:33	0.174234783	0.401089855	0.823631884	0.935231884	0.396489855
11/05/2013 3:33	11/05/2013 3:37	0.229031014	0.387791304	0.724301449	0.961414493	0.416084058
11/05/2013 3:37	11/05/2013 3:42	0.166326377	0.403347826	0.809808696	0.976611594	0.446602899
11/05/2013 3:42	11/05/2013 3:47	0.189997101	0.4032	0.843826087	1.052113043	0.436985507
11/05/2013 3:47	11/05/2013 3:51	0.170350435	0.366098551	0.918313043	0.982217391	0.465118841
11/05/2013 3:51	11/05/2013 3:56	0.255467246	0.464315942	0.873318841	0.894417391	0.5308
11/05/2013 3:56	11/05/2013 4:01	0.273830435	0.438489855	0.946826087	0.897426087	0.379675362
11/05/2013 4:01	11/05/2013 4:05	0.368463768	0.400721739	0.990846377	0.876962319	0.416933333
11/05/2013 4:05	11/05/2013 4:10	0.346385507	0.423037681	1.019272464	0.912434783	0.589843478
11/05/2013 4:10	11/05/2013 4:15	0.30975942	0.318028986	1.062269565	0.902504348	0.580652174
11/05/2013 4:15	11/05/2013 4:19	0.307817391	0.392414493	1.002768116	0.958857971	0.539272464
11/05/2013 4:19	11/05/2013 4:24	0.27692	0.406304348	1.097428986	0.841750725	0.774530435
11/05/2013 4:24	11/05/2013 4:29	0.319501449	0.515289855	1.067721739	0.80777971	0.765568116
11/05/2013 4:29	11/05/2013 4:33	0.371881457	0.460482321	1.175771237	0.81432803	0.692019593
11/05/2013 4:33	11/05/2013 4:38	0.366282573	0.532947812	1.25879346	0.798066681	0.763955165
11/05/2013 4:38	11/05/2013 4:43	0.45452386	0.449886179	1.38411877	0.791895369	0.88019795
11/05/2013 4:43	11/05/2013 4:47	0.426003103	0.495736028	1.268628849	0.717907006	0.940606264
11/05/2013 4:47	11/05/2013 4:52	0.500666496	0.701596755	1.372032673	0.972557361	1.069925409
11/05/2013 4:52	11/05/2013 4:57	0.388153159	0.456675224	1.356399495	0.714151828	0.818358393
11/05/2013 4:57	11/05/2013 5:01	0.412840606	0.445172839	1.390792527	0.689351207	0.886998952
11/05/2013 5:01	11/05/2013 5:06	0.436471654	0.588179348	1.338403133	0.640342604	0.863533674
11/05/2013 5:06	11/05/2013 5:11	0.462299096	0.463568034	1.338082639	0.835087996	0.778438574
11/05/2013 5:11	11/05/2013 5:15	0.443902564	0.489599468	1.308718657	0.70546226	0.80260205
11/05/2013 5:15	11/05/2013 5:20	0.405982273	0.462180579	1.319344246	0.658803052	0.738310742
11/05/2013 5:20	11/05/2013 5:25	0.424584004	0.428155956	1.401956766	0.616112819	0.881379007
11/05/2013 5:25	11/05/2013 5:29	0.375921773	0.41090212	1.307581567	0.636540548	0.779866889
11/05/2013 5:29	11/05/2013 5:34	0.378998639	0.388768713	1.292598429	0.650886995	0.844586109
11/05/2013 5:34	11/05/2013 5:39	0.376990812	0.333510162	1.377538024	0.647203603	0.868310692
11/05/2013 5:39	11/05/2013 5:43	0.34279189	0.399856652	1.41464825	0.603377188	0.903186462
11/05/2013 5:43	11/05/2013 5:48	0.360803467	0.464098609	1.340755973	0.565929788	0.879134841
11/05/2013 5:48	11/05/2013 5:53	0.319990874	0.398246941	1.24827876	0.647087641	0.827611878
11/05/2013 5:53	11/05/2013 5:57	0.328659774	0.342206014	1.256639758	0.723419723	0.859196053
11/05/2013 5:57	11/05/2013 6:02	0.371392154	0.40412595	1.240194968	0.633906906	0.83010905
