PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	OOA1	OOA2
07/07/2012 11:36	07/07/2012 11:54	0.074149303	3.865584492	3.507535317
07/07/2012 11:54	07/07/2012 12:13	0.0550829	4.228384958	3.399299253
07/07/2012 12:13	07/07/2012 12:32	0.140792585	4.162489923	3.872511715
07/07/2012 12:32	07/07/2012 12:50	0.081871422	4.573521248	4.022058441
07/07/2012 12:50	07/07/2012 13:09	0.125714474	4.959275821	3.491887038
07/07/2012 13:09	07/07/2012 13:28	0.013381787	4.880436503	4.041535777
07/07/2012 13:28	07/07/2012 13:46	0.106943174	5.721875967	3.277884858
07/07/2012 13:46	07/07/2012 14:05	0.05804937	5.146299891	3.77896185
07/07/2012 14:05	07/07/2012 14:24	0.175102452	5.186816732	3.912375483
07/07/2012 14:24	07/07/2012 14:42	0.065065271	5.215662098	4.121629076
07/07/2012 14:42	07/07/2012 15:01	0.216874686	5.422708546	3.642188145
07/07/2012 15:01	07/07/2012 15:20	0	4.910957786	4.257086658
07/07/2012 15:20	07/07/2012 15:38	0	5.485112859	4.916887141
07/07/2012 15:38	07/07/2012 15:57	0	6.122960671	4.230372662
07/07/2012 15:57	07/07/2012 16:16	0	5.391080684	3.352363761
07/07/2012 16:16	07/07/2012 16:39	0	5.754020649	4.053646018
07/07/2012 16:39	07/07/2012 16:58	0	5.556609982	3.431012241
07/07/2012 16:58	07/07/2012 17:16	0.061364604	5.272269413	3.292182205
07/07/2012 17:16	07/07/2012 17:35	0.034971656	4.809820005	4.352230561
07/07/2012 17:35	07/07/2012 17:54	0.494125041	5.428243196	4.143093985
07/07/2012 17:54	07/07/2012 18:12	0.327175345	5.522104232	4.141229312
07/07/2012 18:12	07/07/2012 18:31	0.10813603	5.387411263	3.938756793
07/07/2012 18:31	07/07/2012 18:50	0.26326114	4.562289433	3.42041069
07/07/2012 18:50	07/07/2012 19:08	0.236374576	3.87715163	2.920943154
07/07/2012 19:08	07/07/2012 19:27	0.759881191	2.965975301	3.556595749
07/07/2012 19:27	07/07/2012 19:46	0.881125099	2.943085949	3.155675619
07/07/2012 19:46	07/07/2012 20:04	0.75927488	2.742151947	3.063737617
07/07/2012 20:04	07/07/2012 20:23	0.726181685	2.807098688	3.015386294
07/07/2012 20:23	07/07/2012 20:42	1.021127298	2.565413594	3.396856885
07/07/2012 20:42	07/07/2012 21:00	1.295686864	3.333631866	2.736863493
07/07/2012 21:00	07/07/2012 21:19	1.513037137	1.997999317	2.729861323
07/07/2012 21:19	07/07/2012 21:38	0.474017849	1.995834507	1.823434311
07/07/2012 21:38	07/07/2012 21:56	0.385670677	1.890602614	1.849451154
07/07/2012 21:56	07/07/2012 22:15	0.512631644	1.84208858	1.906721999
07/07/2012 22:15	07/07/2012 22:34	0.470403349	1.707450234	2.270365363
07/07/2012 22:34	07/07/2012 22:57	0.467805019	1.446285593	2.564057726
07/07/2012 22:57	07/07/2012 23:14	0.349664403	1.687385588	2.258428202
07/07/2012 23:14	07/07/2012 23:32	0.242381338	1.664524054	2.239572386
07/07/2012 23:32	07/07/2012 23:51	0.17180442	1.563509103	2.513713534
07/07/2012 23:51	08/07/2012 0:10	0.220331394	1.763077205	2.105958668
08/07/2012 0:10	08/07/2012 0:28	0.128164759	1.647004846	2.16965128
08/07/2012 0:28	08/07/2012 0:47	0.128728144	1.668253453	2.185599619
08/07/2012 0:47	08/07/2012 1:06	0.158745809	1.73999632	2.109370982
08/07/2012 1:06	08/07/2012 1:24	0.107691411	1.480157145	2.313256041
08/07/2012 1:24	08/07/2012 1:43	0.081697946	1.764364569	2.126313395
08/07/2012 1:43	08/07/2012 2:02	0.158641229	1.339388589	2.506642849
08/07/2012 2:02	08/07/2012 2:20	0.129119379	1.687667249	1.900510165
08/07/2012 2:20	08/07/2012 2:39	0.153866687	1.249040979	2.235656785
08/07/2012 2:39	08/07/2012 2:58	0.119434753	1.074655996	2.142612163
08/07/2012 2:58	08/07/2012 3:16	0.08293049	1.419738077	1.866092656
08/07/2012 3:16	08/07/2012 3:35	0.09067085	1.502623179	1.654613717
08/07/2012 3:35	08/07/2012 3:54	0.103041145	1.327236921	1.709742822
08/07/2012 3:54	08/07/2012 4:12	0.138536634	1.383587138	1.804043238
08/07/2012 4:12	08/07/2012 4:31	0.082441384	1.255393886	1.921147175
08/07/2012 4:31	08/07/2012 4:50	0.34297434	1.184615533	1.990365393
08/07/2012 4:50	08/07/2012 5:08	0.558874009	1.233712581	1.839637855
08/07/2012 5:08	08/07/2012 5:27	0.234330498	1.30997991	1.741827341
08/07/2012 5:27	08/07/2012 5:46	0.143933814	1.611552735	1.645087895
08/07/2012 5:46	08/07/2012 6:04	0.130742835	1.264575317	1.807200876
08/07/2012 6:04	08/07/2012 6:23	0.179310831	1.636160789	1.545985911
08/07/2012 6:23	08/07/2012 6:42	0.146733909	1.35910684	1.732572096
08/07/2012 6:42	08/07/2012 7:00	0.161417997	0.955540062	2.013924385
08/07/2012 7:00	08/07/2012 7:19	0.12209671	1.253219479	1.762207351
08/07/2012 7:19	08/07/2012 7:38	0.143401428	1.273023371	1.709374935
08/07/2012 7:38	08/07/2012 7:56	0.037601249	1.586883251	1.60624458
08/07/2012 7:56	08/07/2012 8:15	0.051222779	1.313916315	1.66710535
08/07/2012 8:15	08/07/2012 8:34	0.17686449	1.513724178	1.362765109
08/07/2012 8:34	08/07/2012 8:59	0.234161392	1.590887541	1.560631445
08/07/2012 8:59	08/07/2012 9:18	0.329461682	1.752668534	1.75880334
08/07/2012 9:18	08/07/2012 9:37	0.240572389	1.919173916	1.658055101
08/07/2012 9:37	08/07/2012 9:55	0.233291568	2.125099193	1.601707017
08/07/2012 9:55	08/07/2012 10:14	0.256923992	2.323124503	1.542318172
08/07/2012 10:14	08/07/2012 10:33	0.239910886	2.28986771	1.762750293
08/07/2012 10:33	09/07/2012 15:38	0.232968932	2.917538899	2.52351508
09/07/2012 15:38	09/07/2012 15:57	0.198884175	3.348551679	2.352140655
09/07/2012 15:57	09/07/2012 16:16	0.237642444	3.568550251	2.37078886
09/07/2012 16:16	09/07/2012 16:34	0.208935838	3.737790428	2.449544178
09/07/2012 16:34	09/07/2012 16:53	0.265941209	2.82389728	3.126337066
09/07/2012 16:53	09/07/2012 17:12	0.210099036	3.370449148	2.242796647
09/07/2012 17:12	09/07/2012 17:30	0.200663129	2.836554785	2.850883419
09/07/2012 17:30	09/07/2012 17:49	0.299111292	2.945086722	2.820784208
09/07/2012 17:49	09/07/2012 18:08	0.129344082	2.570627896	3.086722688
09/07/2012 18:08	09/07/2012 18:26	0.21928373	3.456026535	2.145525068
09/07/2012 18:26	09/07/2012 18:45	0.283457515	2.899222701	2.670816094
09/07/2012 18:45	09/07/2012 19:04	0.199512081	3.226831916	2.277985781
09/07/2012 19:04	09/07/2012 19:22	0.263243938	1.961549663	2.570457288
09/07/2012 19:22	09/07/2012 19:41	0.274079108	2.205219876	2.075745016
09/07/2012 19:41	09/07/2012 20:00	0.887714181	1.728137112	2.712393152
09/07/2012 20:00	09/07/2012 20:18	0.813070255	1.949609938	3.002116696
09/07/2012 20:18	09/07/2012 20:37	0.947791941	2.020132912	2.78158848
09/07/2012 20:37	09/07/2012 20:56	1.121535124	2.181747998	3.4243991
09/07/2012 20:56	09/07/2012 21:14	1.119242363	2.294925745	3.059923226
09/07/2012 21:14	09/07/2012 21:33	1.149333701	2.299086473	2.87001427
09/07/2012 21:33	09/07/2012 21:52	2.167285299	2.386894223	2.489720082
09/07/2012 21:52	09/07/2012 22:10	1.810687321	1.788853536	2.150032485
09/07/2012 22:10	09/07/2012 22:29	1.325161461	1.823136414	2.198451014
09/07/2012 22:29	09/07/2012 22:48	0.5756593	1.59086887	1.761489773
09/07/2012 22:48	09/07/2012 23:04	0.195138007	1.748102171	1.869040593
09/07/2012 23:04	09/07/2012 23:23	0.224950649	1.666489707	2.054524088
09/07/2012 23:23	09/07/2012 23:42	0.191701327	1.704542947	2.021815443
09/07/2012 23:42	10/07/2012 0:00	0.227452555	1.698703809	2.055521414
10/07/2012 0:00	10/07/2012 0:19	0.184493606	1.812814736	2.037020546
10/07/2012 0:19	10/07/2012 0:38	0.169906409	1.618567211	2.317362001
10/07/2012 0:38	10/07/2012 0:56	0.115296678	1.851296144	2.266283
10/07/2012 0:56	10/07/2012 1:15	0.165826962	1.55163999	2.249603857
10/07/2012 1:15	10/07/2012 1:34	0.138161702	1.836082482	2.137541991
10/07/2012 1:34	10/07/2012 1:52	0.187658856	1.453210921	2.367415629
10/07/2012 1:52	10/07/2012 2:11	0.061608689	2.06105007	1.971954414
10/07/2012 2:11	10/07/2012 2:30	0.055656783	2.091018083	2.008176352
10/07/2012 2:30	10/07/2012 2:48	0.082515204	1.850657335	2.364862777
10/07/2012 2:48	10/07/2012 3:07	0	1.972555815	2.138070599
10/07/2012 3:07	10/07/2012 3:26	0.020914318	1.711043518	2.235993546
10/07/2012 3:26	10/07/2012 3:44	0.094177973	1.623580939	2.199663891
10/07/2012 3:44	10/07/2012 4:03	0.132772756	1.449442394	2.374720079
10/07/2012 4:03	10/07/2012 4:22	0.080480036	1.818603692	2.106529706
10/07/2012 4:22	10/07/2012 4:40	0.214567075	1.581386516	2.29651529
10/07/2012 4:40	10/07/2012 4:59	0.151965248	2.040737373	1.896561601
10/07/2012 4:59	10/07/2012 5:18	0.295866897	1.625325305	2.388865454
10/07/2012 5:18	10/07/2012 5:36	0.255636884	1.477215572	2.327477323
10/07/2012 5:36	10/07/2012 5:55	0.331108584	1.464268876	2.338478762
10/07/2012 5:55	10/07/2012 6:14	0.382335879	1.209760392	2.428159518
10/07/2012 6:14	10/07/2012 6:32	0.425204288	1.370652249	2.34898924
10/07/2012 6:32	10/07/2012 6:51	0.389076561	1.30410614	2.432301743
10/07/2012 6:51	10/07/2012 7:10	0.444851119	1.561174614	2.397355333
10/07/2012 7:10	10/07/2012 7:28	0.457757567	1.584397449	2.274284895
10/07/2012 7:28	10/07/2012 7:47	0.666077296	1.531248473	2.220569786
10/07/2012 7:47	10/07/2012 8:06	0.580122679	1.722782669	2.405255763
10/07/2012 8:06	10/07/2012 8:24	0.561294996	1.986009246	2.160629092
10/07/2012 8:24	10/07/2012 8:43	0.345764099	1.585306825	2.859346853
10/07/2012 8:43	10/07/2012 9:06	0.585805552	2.091844753	1.993783029
10/07/2012 9:06	10/07/2012 9:25	0.481823206	2.170164462	2.112163443
10/07/2012 9:25				
