PMF Time (UTC)	PMF Time (Local)	HOA	BBOA	OOA1	OOA2	OOA3
23/04/2016 12:52	23/04/2016 14:52	0	0	0.211502282	0.049989929	0.58551358
23/04/2016 12:57	23/04/2016 14:57	0.012865714	0.005530152	0.220191847	0.054628268	0.525520866
23/04/2016 13:02	23/04/2016 15:02	0.033393902	2.11907E-05	0.196128765	0.01160612	0.645871991
23/04/2016 13:07	23/04/2016 15:07	0.006088653	0	0.191558993	0.111743127	0.562793288
23/04/2016 13:12	23/04/2016 15:12	0.024354925	1.24794E-05	0.174131293	0.086169691	0.682144463
23/04/2016 13:17	23/04/2016 15:17	0.026565386	0.005030334	0.198127236	0.086963366	0.634833971
23/04/2016 13:22	23/04/2016 15:22	0.022163749	0.000492587	0.163894662	0.032976351	0.693501038
23/04/2016 13:27	23/04/2016 15:27	0.008884927	0	0.114076296	0.061676773	0.725840849
23/04/2016 13:32	23/04/2016 15:32	0.002529374	0.000813458	0.121227224	0.153660888	0.601532779
23/04/2016 13:37	23/04/2016 15:37	0.013629761	0.003004807	0.214556415	0.166314541	0.493018205
23/04/2016 13:42	23/04/2016 15:42	0.040382981	0.006708636	0.19151471	0.043057133	0.628185732
23/04/2016 13:47	23/04/2016 15:47	0	0.000166409	0.274927682	0.149586806	0.407449627
23/04/2016 13:52	23/04/2016 15:52	0	0.000166499	0.185625004	0.12505589	0.533666173
23/04/2016 13:57	23/04/2016 15:57	0.008749991	0.000257666	0.192297528	0.098965909	0.610910882
23/04/2016 14:02	23/04/2016 16:02	0.032458948	0.000147113	0.083818095	0.031849265	0.724296641
23/04/2016 14:07	23/04/2016 16:07	0	0.006841029	0.151518138	0.13968373	0.65089174
23/04/2016 14:12	23/04/2016 16:12	0.026407394	0	0.125024748	0.030560615	0.795414513
23/04/2016 14:17	23/04/2016 16:17	0.012485119	0.006876699	0.305159027	0.052552944	0.553035204
23/04/2016 14:22	23/04/2016 16:22	0.020319698	0.000190523	0.253564464	0.042688437	0.588082023
23/04/2016 14:27	23/04/2016 16:27	0.018586928	0.000138732	0.267410915	0.084749477	0.569364388
23/04/2016 14:32	23/04/2016 16:32	0.012680666	0.000101381	0.219591877	0.093012492	0.649898932
23/04/2016 14:37	23/04/2016 16:37	0.007779525	0.009420043	0.273640603	0.042042326	0.554020869
23/04/2016 14:42	23/04/2016 16:42	0.002437821	0.007809724	0.201425643	0.114420993	0.625501581
23/04/2016 14:47	23/04/2016 16:47	0.016609598	0.007820323	0.307617476	0.01107676	0.611446569
23/04/2016 14:52	23/04/2016 16:52	0.010341783	0.00242475	0.26868228	0.17922961	0.495028105
23/04/2016 14:57	23/04/2016 16:57	0.005762698	0.000136255	0.174892684	0.099004192	0.56648596
23/04/2016 15:02	23/04/2016 17:02	0	0.009432157	0.178145378	0.175126958	0.417146285
23/04/2016 15:07	23/04/2016 17:07	0.018436792	0.008304828	0.25105459	0.068983551	0.476161905
23/04/2016 15:12	23/04/2016 17:12	0	0.007805681	0.14151421	0.149863935	0.412026541
23/04/2016 15:17	23/04/2016 17:17	0.039682302	0.008505189	0.158436364	0.026406537	0.576935438
23/04/2016 15:22	23/04/2016 17:22	0.006125165	0.006880727	0.175364089	0	0.565461726
23/04/2016 15:27	23/04/2016 17:27	0.006754662	0.001469455	0.140259415	0.059305035	0.439355174
23/04/2016 15:32	23/04/2016 17:32	0.022488733	0.000147665	0.164871756	0.11265651	0.3717057
23/04/2016 15:37	23/04/2016 17:37	0.018713921	0.004516388	0.072480947	0.049722085	0.514489989
23/04/2016 15:42	23/04/2016 17:42	0.015005107	2.45048E-05	0.163038991	0.03437071	0.410328054
23/04/2016 15:47	23/04/2016 17:47	0.003102931	0.009652203	0.185746427	0.14047269	0.337945959
23/04/2016 15:52	23/04/2016 17:52	0.016882727	0.000275296	0.074318712	0.080766104	0.441232223
23/04/2016 15:57	23/04/2016 17:57	0.141179798	0.004056269	0.141586349	0.027490625	0.524426635
23/04/2016 16:02	23/04/2016 18:02	0	7.50521E-05	0.182399451	0.183662245	0.318902626
23/04/2016 16:07	23/04/2016 18:07	0.003638918	0	0.110406479	0.111484997	0.50161349
23/04/2016 16:12	23/04/2016 18:12	0.00187722	0.001572621	0.183786525	0.194580271	0.29336676
23/04/2016 16:16	23/04/2016 18:16	0	0.001057766	0.219841865	0.096331183	0.394783117
23/04/2016 16:21	23/04/2016 18:21	0.004652767	0.006953238	0.237373845	0.096560743	0.364118936
23/04/2016 16:26	23/04/2016 18:26	0.003896234	0.004895084	0.197094431	0.100577399	0.422173176
23/04/2016 16:31	23/04/2016 18:31	0.013467898	0.000248379	0.205905419	0.064588913	0.430619897
23/04/2016 16:36	23/04/2016 18:36	0	0	0.148721135	0.065196311	0.431094159
23/04/2016 16:41	23/04/2016 18:41	0.00115065	0.000838357	0.30390909	0.080981236	0.339171612
23/04/2016 16:46	23/04/2016 18:46	0.018426364	0.006719064	0.318066953	0.038983908	0.386753519
23/04/2016 16:51	23/04/2016 18:51	0.015583935	0.000417066	0.221363217	0.020159992	0.511534422
23/04/2016 16:56	23/04/2016 18:56	0	0	0.248988979	0.086413536	0.412227959
23/04/2016 17:01	23/04/2016 19:01	0.022477162	0	0.271984972	0.039954574	0.389469097
23/04/2016 17:06	23/04/2016 19:06	0	0.000138336	0.181482354	0.152780932	0.334510417
23/04/2016 17:11	23/04/2016 19:11	0	4.4755E-05	0.334044726	0.083788239	0.235265379
23/04/2016 17:16	23/04/2016 19:16	0	0.000198499	0.230757033	0.054456134	0.447166212
23/04/2016 17:21	23/04/2016 19:21	0.003982872	0	0.238418079	0.093945017	0.370851457
23/04/2016 17:26	23/04/2016 19:26	0.101835337	0.001242974	0.290801174	0.099324605	0.252121679
23/04/2016 17:31	23/04/2016 19:31	0.011765369	0.00526418	0.254468705	0.065000178	0.352816644
23/04/2016 17:36	23/04/2016 19:36	0.006895955	0.004241659	0.263502539	0.008327655	0.429681372
23/04/2016 17:46	23/04/2016 19:46	0.024749905	0.005379588	0.16327755	0	0.65933846
23/04/2016 17:51	23/04/2016 19:51	0.014810831	0.000180497	0.274667695	0	0.59158042
23/04/2016 17:56	23/04/2016 19:56	0.02996993	0	0.191948974	0	0.600105708
23/04/2016 18:01	23/04/2016 20:01	0.034980251	0.010381495	0.232488375	0.045313163	0.620250415
23/04/2016 18:06	23/04/2016 20:06	0.01369063	0.011703472	0.32206961	0.014300285	0.493406757
23/04/2016 18:11	23/04/2016 20:11	0.006601341	0.000931069	0.211996543	0.046742948	0.516414178
23/04/2016 18:16	23/04/2016 20:16	0.01831637	0.008006385	0.245457727	0	0.578005384
23/04/2016 18:21	23/04/2016 20:21	0.045684573	0.003101716	0.313387187	0	0.405479725
23/04/2016 18:26	23/04/2016 20:26	0.019450742	0.004325269	0.302504874	0	0.508904554
23/04/2016 18:31	23/04/2016 20:31	0.013364289	0.000203528	0.276366181	0.031254437	0.503761954
23/04/2016 18:36	23/04/2016 20:36	0.052296814	0.003633661	0.393911732	0.030112923	0.355787924
23/04/2016 18:41	23/04/2016 20:41	0.053655317	0.002082553	0.256467176	0	0.496982293
23/04/2016 18:46	23/04/2016 20:46	0.030669181	0.005401287	0.235948202	0	0.497882248
23/04/2016 18:51	23/04/2016 20:51	0.001025074	0.000291868	0.341074374	0.112876499	0.353832308
23/04/2016 18:56	23/04/2016 20:56	0.027838322	0.003079503	0.231511281	0	0.52135536
23/04/2016 19:01	23/04/2016 21:01	0.020432407	0	0.229062832	0	0.47330062
23/04/2016 19:06	23/04/2016 21:06	0.028777275	0	0.237323848	0	0.473694886
23/04/2016 19:11	23/04/2016 21:11	0.009376888	0.001850393	0.22418879	1.93629E-08	0.458778489
23/04/2016 19:16	23/04/2016 21:16	0.015273093	9.55009E-05	0.261858335	0.025291878	0.316645596
23/04/2016 19:21	23/04/2016 21:21	0.005605234	4.19422E-05	0.176779732	0	0.441503638
23/04/2016 19:26	23/04/2016 21:26	0.036172906	0.005426857	0.182465162	0	0.428308584
23/04/2016 19:31	23/04/2016 21:31	0.010786875	0.008526217	0.19194326	0	0.402377023
23/04/2016 19:36	23/04/2016 21:36	0.013997543	0.006073725	0.217420557	0.040792817	0.332880498
23/04/2016 19:41	23/04/2016 21:41	0.01996743	0	0.179106759	0.07640018	0.323633818
23/04/2016 19:46	23/04/2016 21:46	0	0	0.227164356	0.102208032	0.251508853
23/04/2016 19:51	23/04/2016 21:51	0.01078079	0.008852257	0.225854421	0	0.371147156
23/04/2016 19:56	23/04/2016 21:56	0	0.000173163	0.308734563	0.098722064	0.213956445
23/04/2016 20:01	23/04/2016 22:01	0.019862578	0.000243012	0.369944359	0.027159213	0.370168634
23/04/2016 20:06	23/04/2016 22:06	0.026583528	0.003419172	0.595171669	0.079422314	0.324176648
23/04/2016 20:11	23/04/2016 22:11	0.053963445	0	0.555307948	0	0.428727134
23/04/2016 20:16	23/04/2016 22:16	0.06133979	0.000166727	0.574406993	0	0.371611419
23/04/2016 20:21	23/04/2016 22:21	0.026426821	0.000229974	0.342889998	0	0.482220174
23/04/2016 20:26	23/04/2016 22:26	0.019848293	0	0.302954852	0.002295071	0.429147113
23/04/2016 20:31	23/04/2016 22:31	0.017711543	0.000283674	0.257572835	0.00322471	0.440013713
23/04/2016 20:36	23/04/2016 22:36	0.027048505	0.000190962	0.300094995	0.033877735	0.357113572
23/04/2016 20:41	23/04/2016 22:41	0.027014792	0	0.20990379	0.023168699	0.383890805
23/04/2016 20:46	23/04/2016 22:46	0.029783511	0.000496708	0.274577699	0.038893055	0.274183433
23/04/2016 20:51	23/04/2016 22:51	0.043757669	0.006106023	0.200637111	0.014300285	0.34556415
23/04/2016 20:56	23/04/2016 22:56	0.0548584	0.000397333	0.310654467	0	0.296352325
23/04/2016 21:01	23/04/2016 23:01	0.021536923	0.00668928	0.222994564	0	0.417860535
23/04/2016 21:06	23/04/2016 23:06	0.034464848	2.98984E-05	0.311393001	0	0.318351225
23/04/2016 21:11	23/04/2016 23:11	0.006863828	0.000336903	0.233521181	0.02267958	0.356880727
23/04/2016 21:16	23/04/2016 23:16	0.019300464	8.26597E-05	0.247379059	0	0.329824937
23/04/2016 21:21	23/04/2016 23:21	0.039626733	0	0.168103023	0	0.498650781
23/04/2016 21:26	23/04/2016 23:26	0.030238059	0.007296107	0.251376002	0	0.384372209
23/04/2016 21:31	23/04/2016 23:31	0.008822373	0.002591128	0.256651453	0.040057854	0.299330747
23/04/2016 21:36	23/04/2016 23:36	0.01337336	0.00323361	0.258855628	0.030894312	0.297833679
23/04/2016 21:41	23/04/2016 23:41	0.026047412	0.007335976	0.177523981	0	0.416797731
23/04/2016 21:46	23/04/2016 23:46	0.033546751	0.000319558	0.270830744	0.057932532	0.285904276
23/04/2016 21:51	23/04/2016 23:51	0.027556051	0	0.17207711	0.07731842	0.38952338
23/04/2016 21:56	23/04/2016 23:56	0.085339876	0.000393262	0.317978386	0.08769033	0.231378431
23/04/2016 22:01	24/04/2016 0:01	0.018844629	0.000881542	0.099613448	0.063441256	0.456528601
23/04/2016 22:06	24/04/2016 0:06	0.009357332	0	0.094450134	0.069036119	0.472306384
23/04/2016 22:11	24/04/2016 0:11	0.037412272	0.006105852	0.182293742	0	0.464162505
23/04/2016 22:16	24/04/2016 0:16	0.013671202	0.000177738	0.153095202	0.041315506	0.388243444
23/04/2016 22:21	24/04/2016 0:21	0.00954148	0.00094976	0.168662995	0.020638111	0.491335432
23/04/2016 22:26	24/04/2016 0:26	0.012655024	1.57541E-05	0.158409222	0.114640982	0.355609362
23/04/2016 22:31	24/04/2016 0:31	0.015337805	0.003326134	0.173244195	0	0.480218845
23/04/2016 22:36	24/04/2016 0:36	0.024514203	0.002435007	0.094810974	0	0.504467633
23/04/2016 22:41	24/04/2016 0:41	0.012775718	0.000259297	0.07502382	0	0.590137635
23/04/2016 22:46	24/04/2016 0:46	0.010470505	0.000323327	0.158692065	0	0.569014405
23/04/2016 22:51	24/04/2016 0:51	0.014736977	0.002189548	0.171428571	0	0.475060532
23/04/2016 22:56	24/04/2016 0:56	0.02131422	0.00586175	0.175719785	0	0.515599933
23/04/2016 23:01	24/04/2016 1:01	0.016046198	0.007971059	0.165460298	0	0.448469004
23/04/2016 23:06	24/04/2016 1:06	0.023175127	0.001396672	0.142136036	0	0.476589027
23/04/2016 23:11	24/04/2016 1:11	0.009497711	0.006475119	0.1231427	0.042852429	0.451354574
23/04/2016 23:16	24/04/2016 1:16	0.02111223	0.005867135	0.156105052	0	0.506430392
23/04/2016 23:21	24/04/2016 1:21	0.023325405	0.003185669	0.113893162	0	0.496710878
23/04/2016 23:26	24/04/2016 1:26	0.030555329	0.004685294	0.213317905	0.0100018	0.421404643
23/04/2016 23:31	24/04/2016 1:31	0.070200061	0.005188641	0.159436314	0.045477726	0.46894798
23/04/2016 23:36	24/04/2016 1:36	0.0440038	0.000261266	0.150108209	0.013685287	0.512210103
23/04/2016 23:41	24/04/2016 1:41	0.018770919	0.000206658	0.188267729	0.017690115	0.525023748
23/04/2016 23:46	24/04/2016 1:46	0.020017999	0	0.144817045	0	0.527870748
23/04/2016 23:51	24/04/2016 1:51	0.024089367	0.007164542	0.137466841	0.004155507	0.489341246
23/04/2016 23:56	24/04/2016 1:56	0.019937717	0.000757621	0.183980801	0.014407851	0.498269371
24/04/2016 0:01	24/04/2016 2:01	0.023689244	4.41545E-05	0.191614705	0.00736746	0.4916997
24/04/2016 0:06	24/04/2016 2:06	0.008100166	3.21914E-06	0.16723021	0	0.493382473
24/04/2016 0:11	24/04/2016 2:11	0.021996757	0.000354687	0.156370753	0	0.505980414
24/04/2016 0:16	24/04/2016 2:16	0.019348461	0.001356968	0.143441399	0	0.503040561
24/04/2016 0:21	24/04/2016 2:21	0.024793903	0.006980322	0.126118551	0	0.538514502
24/04/2016 0:26	24/04/2016 2:26	0.016197762	0.000412692	0.169207254	0.063379117	0.374304141
24/04/2016 0:31	24/04/2016 2:31	0.015630504	0.004753934	0.099263608	0.019636875	0.503513395
24/04/2016 0:36	24/04/2016 2:36	0.005610019	0	0.105753998	0.036885156	0.472244958
24/04/2016 0:41	24/04/2016 2:41	0.02544787	8.78699E-05	0.101290078	0.073105487	0.414810687
24/04/2016 0:46	24/04/2016 2:46	0.027104073	0.000374251	0.13414115	0.005042019	0.465783853
24/04/2016 0:51	24/04/2016 2:51	0.024992036	0.000383454	0.184936467	0.011321605	0.389941931
24/04/2016 0:56	24/04/2016 2:56	0.024405351	0.007696829	0.086771804	0.001935846	0.439230895
24/04/2016 1:01	24/04/2016 3:01	0.032145536	0	0.073291621	0	0.447647617
24/04/2016 1:06	24/04/2016 3:06	0.02275172	9.70234E-05	0.091185583	0.015786496	0.385412157
24/04/2016 1:11	24/04/2016 3:11	0.009250237	0	0.098219946	0.0382848	0.375156956
24/04/2016 1:16	24/04/2016 3:16	0.008414965	0.000524585	0.064341783	0.044709193	0.371488568
24/04/2016 1:21	24/04/2016 3:21	0.018912054	0.004916611	0.057762683	0.013171713	0.375459798
24/04/2016 1:26	24/04/2016 3:26	0.005099931	0.000423292	0.044527916	0.084381209	0.31164156
24/04/2016 1:31	24/04/2016 3:31	0.024192933	0.000188623	0.075362375	0	0.390221917
24/04/2016 1:36	24/04/2016 3:36	0.014867828	0.004886998	0.085283878	0.051524852	0.28378581
24/04/2016 1:41	24/04/2016 3:41	0	0.005599977	0.081364074	0.062145464	0.334237573
24/04/2016 1:46	24/04/2016 3:46	0.01134929	0	0.085478154	0.017184141	0.42126465
24/04/2016 1:51	24/04/2016 3:51	0.023467827	0	0.118578928	0.056746734	0.361209082
24/04/2016 1:56	24/04/2016 3:56	0.021864621	0.004334183	0.070748748	0.050023356	0.408643853
24/04/2016 2:01	24/04/2016 4:01	0.002383952	0.007121144	0.130826601	0.069227396	0.352180962
24/04/2016 2:06	24/04/2016 4:06	0.02622226	8.66788E-05	0.102056326	0	0.406651095
24/04/2016 2:11	24/04/2016 4:11	0.032799503	0.000860007	0.106825516	0	0.429511381
24/04/2016 2:16	24/04/2016 4:16	0.022890284	7.51951E-05	0.087665617	0.0634174	0.367065932
24/04/2016 2:21	24/04/2016 4:21	0.080452549	0.000392875	0.093234195	0	0.524519487
24/04/2016 2:26	24/04/2016 4:26	0.067735756	0.000101974	0.166914511	0.081229938	0.343958516
24/04/2016 2:31	24/04/2016 4:31	0.059500882	0.007845051	0.100351839	0.126084124	0.318724063
24/04/2016 2:36	24/04/2016 4:36	0.049534666	0.000119462	0.056968723	0.092491232	0.384426492
24/04/2016 2:41	24/04/2016 4:41	0.050704036	0.009455042	0.135368088	0.02519574	0.359146328
24/04/2016 2:46	24/04/2016 4:46	0.0237151	0.000436195	0.116674595	0.099138043	0.378849628
24/04/2016 2:51	24/04/2016 4:51	0.053872878	0.001837951	0.119944717	0.134017156	0.312611512
24/04/2016 2:56	24/04/2016 4:56	0.024279786	0	0.105282021	0.032380524	0.427191497
24/04/2016 3:01	24/04/2016 5:01	0.026999221	0	0.112616226	0.088660995	0.444979179
24/04/2016 3:06	24/04/2016 5:06	0.041793196	0.000125965	0.117518552	0	0.462656866
24/04/2016 3:11	24/04/2016 5:11	0.042477019	0.006001714	0.10794146	0	0.491668273
24/04/2016 3:16	24/04/2016 5:16	0.02969023	4.68562E-05	0.126035269	0.027305492	0.463355403
24/04/2016 3:21	24/04/2016 5:21	0.066596099	0.001729099	0.146788375	0.061848907	0.3679816
24/04/2016 3:26	24/04/2016 5:26	0.066497675	0.011886177	0.116385895	0	0.469560807
24/04/2016 3:31	24/04/2016 5:31	0.063666817	0.006723264	0.210702322	0.033811738	0.371394287
24/04/2016 3:36	24/04/2016 5:36	0.067266922	0	0.207699615	0	0.415633503
24/04/2016 3:41	24/04/2016 5:41	0.069044976	0.000541811	0.217670545	0.05978801	0.324913754
24/04/2016 3:46	24/04/2016 5:46	0.052431521	7.86305E-05	0.131520567	0	0.468560857
24/04/2016 3:51	24/04/2016 5:51	0.049958073	0.000149814	0.217881963	0.10945267	0.281513067
24/04/2016 3:56	24/04/2016 5:56	0.065838565	0.000650592	0.162111894	0.043492682	0.392036112
24/04/2016 4:01	24/04/2016 6:01	0.036552315	0.000249793	0.173992729	0.130091209	0.267666616
24/04/2016 4:06	24/04/2016 6:06	0.096301899	0.000354687	0.204806902	0.177699686	0.271266436
24/04/2016 4:11	24/04/2016 6:11	0.172012828	0.00056178	0.244609198	0.094576128	0.395977343
24/04/2016 4:16	24/04/2016 6:16	0.198444363	0.011463912	0.299695015	0.060653539	0.32452663
24/04/2016 4:21	24/04/2016 6:21	0.103494254	0.008093195	0.315962773	0.145412729	0.144514203
24/04/2016 4:26	24/04/2016 6:26	0.081302078	0.000183004	0.217847679	0.135279664	0.253447327
24/04/2016 4:31	24/04/2016 6:31	0.089147114	8.97827E-05	0.208692422	0.15668788	0.234094009
24/04/2016 4:36	24/04/2016 6:36	0.079719585	0.00029562	0.293266765	0.11324948	0.238770918
24/04/2016 4:41	24/04/2016 6:41	0.072142536	0.006753891	0.235842493	0.117973958	0.296306613
24/04/2016 4:46	24/04/2016 6:46	0.07388302	0.006608527	0.215527795	0.146024127	0.259002764
24/04/2016 4:51	24/04/2016 6:51	0.055369803	0.010028213	0.264323926	0.164927468	0.22071325
24/04/2016 4:56	24/04/2016 6:56	0.07430257	9.70924E-05	0.217981958	0.120584828	0.331631989
24/04/2016 5:01	24/04/2016 7:01	0.076254187	0	0.174504132	0.091252723	0.400367124
24/04/2016 5:06	24/04/2016 7:06	0.063567107	0.000269509	0.213262194	0.147291207	0.239833722
24/04/2016 5:11	24/04/2016 7:11	0.04776704	0.000222169	0.195001678	0.128546715	0.273973444
24/04/2016 5:16	24/04/2016 7:16	0.053357475	0.004212389	0.223044562	0.210398051	0.157709257
24/04/2016 5:21	24/04/2016 7:21	0.052401808	0	0.249094688	0.273983443	0.137292992
24/04/2016 5:26	24/04/2016 7:26	0.052851072	0.011838565	0.182549444	0.060959523	0.372822787
24/04/2016 5:31	24/04/2016 7:31	0.093127915	0.010918497	0.245524866	0.049836794	0.35287807
24/04/2016 5:36	24/04/2016 7:36	0.080746534	0.003269108	0.150991022	0.147134072	0.3617062
24/04/2016 5:41	24/04/2016 7:41	0.109497811	0.008725749	0.196745877	0.047540623	0.414105008
24/04/2016 5:46	24/04/2016 7:46	0.087352204	0.000877739	0.259394173	0.047900176	0.372814216
24/04/2016 5:51	24/04/2016 7:51	0.048585428	0.009195283	0.192320384	0.04901912	0.443853521
24/04/2016 5:56	24/04/2016 7:56	0.041251937	2.24036E-05	0.243303549	0.139980286	0.311580135
24/04/2016 6:01	24/04/2016 8:01	0.053076489	0.000546791	0.244724906	0.176379752	0.231565564
24/04/2016 6:06	24/04/2016 8:06	0.051693415	0.009508539	0.175358375	0.190184776	0.27759612
24/04/2016 6:11	24/04/2016 8:11	0.01700315	1.55204E-05	0.159524881	0.195291664	0.291171155
24/04/2016 6:16	24/04/2016 8:16	0.080435692	0.008460777	0.199392887	0.102275029	0.358472076
24/04/2016 6:21	24/04/2016 8:21	0.046123694	0	0.250543187	0.099334176	0.32381238
24/04/2016 6:26	24/04/2016 8:26	0.058327655	0.000297285	0.24610198	0.145115601	0.344501346
24/04/2016 6:31	24/04/2016 8:31	0.048678709	0	0.319821151	0.164147507	0.28499575
24/04/2016 6:36	24/04/2016 8:36	0.036956438	0.00017969	0.339075903	0.193838879	0.172355668
24/04/2016 6:41	24/04/2016 8:41	0.049754798	0.000178764	0.190083353	0.115353518	0.336991721
24/04/2016 6:46	24/04/2016 8:46	0.052857643	0.006999336	0.239800867	0.074243573	0.346602669
24/04/2016 6:51	24/04/2016 8:51	0.051113301	0.000512303	0.350701036	0.145217025	0.251773125
24/04/2016 6:56	24/04/2016 8:56	0.042514446	0.000173213	0.209930932	0.165473155	0.359207753
24/04/2016 7:01	24/04/2016 9:01	0.049930932	0.000179404	0.343117129	0.192007542	0.193796024
24/04/2016 7:06	24/04/2016 9:06	0.035266379	0.000250482	0.246524816	0.160666252	0.30307056
24/04/2016 7:11	24/04/2016 9:11	0.046944653	0.000667768	0.217453413	0.024291071	0.449020405
24/04/2016 7:16	24/04/2016 9:16	0.040272843	0.003023992	0.219563307	0.099492025	0.387567764
24/04/2016 7:21	24/04/2016 9:21	0.052896498	0.010807288	0.280301699	0.071996114	0.327606476
24/04/2016 7:26	24/04/2016 9:26	0.062115466	0.000553251	0.222146035	0.09642675	0.488115593
24/04/2016 7:31	24/04/2016 9:31	0.093491754	0.00223026	0.278747491	0.064177791	0.46677666
24/04/2016 7:36	24/04/2016 9:36	0.051326862	0.011486111	0.327293635	0.079317177	0.351846693
24/04/2016 7:41	24/04/2016 9:41	0.012464277	0.005782168	0.302726292	0.158490647	0.303326262
24/04/2016 7:46	24/04/2016 9:46	0.058231803	1.07932E-05	0.321419643	0.06654953	0.409365245
24/04/2016 7:51	24/04/2016 9:51	0.03910733	0.000321695	0.291228295	0.021751341	0.479660302
24/04/2016 7:56	24/04/2016 9:56	0.029279679	0.000978275	0.353893733	0.10467548	0.30135636
24/04/2016 8:01	24/04/2016 10:01	0.037084574	0.010972337	0.367890176	0.01189112	0.482887283
24/04/2016 8:06	24/04/2016 10:06	0.056241331	0.000192206	0.305424728	0.010244245	0.506376109
24/04/2016 8:11	24/04/2016 10:11	0.016594027	0.003573107	0.341230081	0.24787332	0.269077974
24/04/2016 8:16	24/04/2016 10:16	0.055319377	0.000245435	0.34652553	0	0.509161684
24/04/2016 8:21	24/04/2016 10:21	0.039960716	0.000545714	0.316068482	0	0.517391272
24/04/2016 8:26	24/04/2016 10:26	0.014887256	0.000539406	0.297186569	0.09148714	0.505306162
24/04/2016 8:31	24/04/2016 10:31	0.027888891	0.000484916	0.3682673	0.064335497	0.422490303
24/04/2016 8:36	24/04/2016 10:36	0.034321141	0.000487506	0.310883027	0.071436571	0.416727734
24/04/2016 8:41	24/04/2016 10:41	0.05044762	0.001978758	0.399631446	0	0.49923218
24/04/2016 8:46	24/04/2016 10:46	0	0.007990058	0.377778253	0.058009099	0.554423706
24/04/2016 8:51	24/04/2016 10:51	0.002332141	0.001763083	0.41586492	0.06092124	0.494290999
24/04/2016 8:56	24/04/2016 10:56	0.030754748	0.007304349	0.409968072	0	0.54980108
24/04/2016 9:01	24/04/2016 11:01	0.023453542	0.000138607	0.365691715	0.056321041	0.492622511
24/04/2016 9:06	24/04/2016 11:06	0.007295192	0	0.440199418	0.059735299	0.545215595
24/04/2016 9:11	24/04/2016 11:11	0.016853014	0.002464777	0.399281464	0	0.650573184
24/04/2016 9:46	24/04/2016 11:46	0.034896112	0.000301019	0.444779189	0.045194169	0.573125628
24/04/2016 9:51	24/04/2016 11:51	0.015389659	0.002110823	0.472417807	0.164100366	0.472074967
24/04/2016 9:56	24/04/2016 11:56	0.033463755	0.000484142	0.426691522	0.050152492	0.616534886
24/04/2016 10:01	24/04/2016 12:01	0.023349975	0.005266037	0.35127815	0.055116101	0.585607861
24/04/2016 10:06	24/04/2016 12:06	0.03087517	0.009997929	0.3174227	0.024657767	0.633569749
24/04/2016 10:11	24/04/2016 12:11	0.027636332	0.006163563	0.356047911	0	0.581635203
24/04/2016 10:16	24/04/2016 12:16	0.023112987	0	0.362687579	0.026815945	0.614277856
24/04/2016 10:21	24/04/2016 12:21	0.057127144	0.000179724	0.370644324	0	0.70296485
24/04/2016 10:26	24/04/2016 12:26	0.047890034	0.005146928	0.460864099	0	0.569217252
24/04/2016 10:31	24/04/2016 12:31	0.017175427	0.004441521	0.268309441	0	0.653970157
24/04/2016 10:36	24/04/2016 12:36	0.024790046	0	0.196573028	0.007706972	0.668250872
24/04/2016 10:41	24/04/2016 12:41	0.023295549	0.000184771	0.305936131	0.027118501	0.589927645
24/04/2016 10:46	24/04/2016 12:46	0.01762869	0	0.331319148	0.055044248	0.668903696
24/04/2016 10:51	24/04/2016 12:51	0.018792917	0	0.260092709	0	0.782382308
24/04/2016 10:56	24/04/2016 12:56	0.013614219	0.005494825	0.254374424	0	0.761453354
24/04/2016 11:01	24/04/2016 13:01	0.016538316	0.005254594	0.38589499	0	0.72914497
24/04/2016 11:06	24/04/2016 13:06	0.031503139	0.002441064	0.429628518	0	0.75093388
24/04/2016 11:10	24/04/2016 13:10	0.021218368	0	0.430777032	0.000414489	0.75014392
24/04/2016 11:15	24/04/2016 13:15	0.024454634	0.002930625	0.440276557	0	0.641962186
24/04/2016 11:20	24/04/2016 13:20	0.020045141	5.98254E-05	0.335894633	0.037136143	0.699249322
24/04/2016 11:26	24/04/2016 13:26	0.021803767	0	0.357702114	0	0.699303605
24/04/2016 11:30	24/04/2016 13:30	0.017491411	0	0.325883705	0.039136472	0.658004241
24/04/2016 11:35	24/04/2016 13:35	0.022341169	0.000612301	0.361206225	0	0.726662237
24/04/2016 11:40	24/04/2016 13:40	0.029042691	0	0.324268072	0.07539123	0.662108322
24/04/2016 11:45	24/04/2016 13:45	0.002562529	0.000181591	0.309338818	0.058582928	0.688187018
24/04/2016 11:50	24/04/2016 13:50	0.014982965	0.005310449	0.328654995	0.016412894	0.778348224
24/04/2016 11:55	24/04/2016 13:55	0.012281814	0.002773161	0.22265601	0.048607855	0.85801424
24/04/2016 12:00	24/04/2016 14:00	0.019948003	0	0.29918504	0	0.853903017
24/04/2016 12:05	24/04/2016 14:05	0.015787211	0.009416343	0.199598591	0.001086301	0.894705263
24/04/2016 12:10	24/04/2016 14:10	0.084969466	0	0.20737106	0.017696829	0.787269206
24/04/2016 12:15	24/04/2016 14:15	0.013559836	0.001698487	0.150525331	0.081153371	0.764594626
24/04/2016 12:20	24/04/2016 14:20	0.00436191	0.004614126	0.199721442	0.109892648	0.650487474
24/04/2016 12:25	24/04/2016 14:25	0.035047533	0.002288643	0.20111423	0	0.737453126
