PMF_Time_Start	PMF_Time_Stop	HOA	BBOA	LO-OOA	MO-OOA
25/02/2018 2:00	25/02/2018 3:00	0.069982663	0.76493579	0.47458416	2.1232738
25/02/2018 3:00	25/02/2018 4:00	0.24268228	0.56187356	0.61877787	2.3948631
25/02/2018 4:00	25/02/2018 5:00	0.34971923	0.37440783	0.59418279	2.412394
25/02/2018 5:00	25/02/2018 6:00	0.17995143	0.82929295	0.64378834	2.2823844
25/02/2018 6:00	25/02/2018 7:00	0.2530998	0.7720558	0.66088408	1.7658702
25/02/2018 7:00	25/02/2018 8:00	0.19615828	0.81528646	0.45912865	2.1190975
25/02/2018 8:00	25/02/2018 9:00	0.38353527	0.71524405	0.78041101	1.9698839
25/02/2018 9:00	25/02/2018 10:00	0.25901389	0.73544842	0.88171971	2.5799248
25/02/2018 10:00	25/02/2018 11:00	0.45271569	0.76478976	0.53255445	2.5561948
25/02/2018 11:00	25/02/2018 12:00	0.48837003	0.91915882	0.73067504	2.4755898
25/02/2018 12:00	25/02/2018 13:00	0.43703759	1.0439103	0.45188233	2.8654695
25/02/2018 13:00	25/02/2018 14:00	0.42111453	0.94122279	0.92839491	2.826602
25/02/2018 14:00	25/02/2018 15:00	0.36482999	1.1609076	0.62532496	2.4582112
25/02/2018 15:00	25/02/2018 16:00	0.41945472	0.88459575	0.84137034	2.6059728
25/02/2018 16:00	25/02/2018 17:00	0.43766183	1.3031402	0.84952098	3.9244206
25/02/2018 17:00	25/02/2018 18:00	0.68316019	0.85681069	1.3908294	3.7956045
25/02/2018 18:00	25/02/2018 19:00	0.44108281	1.2634537	1.0470757	4.379756
25/02/2018 19:00	25/02/2018 20:00	0.38303387	1.3545198	1.0205039	4.1155806
25/02/2018 20:00	25/02/2018 21:00	0.52393812	1.2115674	1.1016544	4.4811807
25/02/2018 21:00	25/02/2018 22:00	0.17272401	1.9265932	1.081426	3.8875546
25/02/2018 22:00	25/02/2018 23:00	0.37087923	1.4344202	0.77004999	3.7722669
25/02/2018 23:00	26/02/2018 0:00	0.1895334	1.6954328	0.93663061	3.0614855
26/02/2018 0:00	26/02/2018 1:00	0.19045533	1.2934142	0.68608207	3.2697446
26/02/2018 1:00	26/02/2018 2:00	0.10502244	1.1180912	0.65530473	2.5093598
26/02/2018 2:00	26/02/2018 3:00	0.19085687	0.71289349	0.91624653	2.6975517
26/02/2018 3:00	26/02/2018 4:00	0.37926728	0.78535694	0.60053986	1.7487574
26/02/2018 4:00	26/02/2018 5:00	0.16633798	0.70485497	0.8288036	2.6190674
26/02/2018 5:00	26/02/2018 6:00	0.24641444	0.81279153	0.62438279	1.5881027
26/02/2018 6:00	26/02/2018 7:00	0.24352953	0.60532671	0.92638266	2.2192631
11/05/2018 7:00	11/05/2018 8:00				
11/05/2018 8:00	11/05/2018 9:00	0.34577921	0.29886934	0.54095328	2.2325699
11/05/2018 9:00	11/05/2018 10:00	0.30610892	0.45555305	0.80869132	2.6049204
11/05/2018 10:00	11/05/2018 11:00	0.48977825	0.23859665	0.59516209	2.740977
11/05/2018 11:00	11/05/2018 12:00	0.23145968	0.41720775	0.81676221	2.9080284
11/05/2018 12:00	11/05/2018 13:00	0.28690973	0.62604952	0.91219574	3.553668
11/05/2018 13:00	11/05/2018 14:00	0.23106411	0.43343768	0.67102349	3.7274213
11/05/2018 14:00	11/05/2018 15:00	0.17342529	0.36444411	0.48293445	2.8619146
11/05/2018 15:00	11/05/2018 16:00	0.13004959	0.27942216	0.50068641	2.984669
11/05/2018 16:00	11/05/2018 17:00	0.14603418	0.32754272	0.49395177	3.1000557
11/05/2018 17:00	11/05/2018 18:00	0.092557348	0.30301696	0.55080634	2.90064
11/05/2018 18:00	11/05/2018 19:00	0.11410867	0.39286473	0.43992606	3.1308317
11/05/2018 19:00	11/05/2018 20:00	0.36679301	0.43511105	0.72451109	2.9744244
11/05/2018 20:00	11/05/2018 21:00	0.17713818	0.26520139	0.5678001	2.3701932
11/05/2018 21:00	11/05/2018 22:00	0.23958108	0.44802758	0.468703	2.5593133
11/05/2018 22:00	11/05/2018 23:00	0.18740615	0.56099916	0.6834535	2.9186847
11/05/2018 23:00	12/05/2018 0:00	0.16381894	0.49863926	0.39360195	2.6436996
12/05/2018 0:00	12/05/2018 1:00	0.10484564	0.21163991	0.36943066	2.5500283
12/05/2018 1:00	12/05/2018 2:00	0.25440314	0.40563551	0.25709537	2.8907843
12/05/2018 2:00	12/05/2018 3:00	0.21806306	0.27778113	0.32101813	2.724812
12/05/2018 3:00	12/05/2018 4:00	0.20515658	0.26997012	0.55556142	2.8991311
12/05/2018 4:00	12/05/2018 5:00	0.30631962	0.084893093	0.5040732	2.9171994
12/05/2018 6:00	12/05/2018 7:00	0.45527118	0.4294295	0.23834257	2.6635113
12/05/2018 7:00	12/05/2018 8:00	0.14974904	0.26063812	0.36876455	1.6723043
12/05/2018 8:00	12/05/2018 9:00	0.2281436	0.24680506	0.51002187	2.1073272
12/05/2018 9:00	12/05/2018 10:00	0.15103815	0.32953432	0.41820949	1.7413127
12/05/2018 10:00	12/05/2018 11:00	0.11577975	0.4159815	0.46731105	1.6931517
12/05/2018 11:00	12/05/2018 12:00	0.052772492	0.48039833	0.50465786	2.4006371
12/05/2018 12:00	12/05/2018 13:00	0.17528354	0.36580056	0.3813386	1.9104625
12/05/2018 13:00	12/05/2018 14:00	0.071871512	0.31044292	0.53525054	1.9552184
12/05/2018 14:00	12/05/2018 15:00	0.22381134	0.17202275	0.37971893	2.4724319
12/05/2018 15:00	12/05/2018 16:00	0.40195224	0.4167684	0.48373276	2.7795248
12/05/2018 16:00	12/05/2018 17:00	0.52283764	0.32226229	1.2159027	2.5215564
12/05/2018 17:00	12/05/2018 18:00	0.58805257	0.2900314	0.7865988	2.6863785
12/05/2018 18:00	12/05/2018 19:00	1.1384445	0.83078134	1.8513712	3.3216755
12/05/2018 19:00	12/05/2018 20:00	1.1134861	0.75022382	1.6449339	2.9804895
12/05/2018 20:00	12/05/2018 21:00	1.0375702	0.93050766	1.9635557	3.5418403
12/05/2018 21:00	12/05/2018 22:00	1.7089968	1.217074	3.1517205	4.1316605
12/05/2018 22:00	12/05/2018 23:00	2.071121	1.6767551	4.3880906	4.5152235
12/05/2018 23:00	13/05/2018 0:00	3.721221	3.0048625	9.3189201	3.1231678
13/05/2018 0:00	13/05/2018 1:00	2.3422825	1.8536679	3.977318	4.6739678
13/05/2018 1:00	13/05/2018 2:00	2.322403	1.5738569	3.5375788	5.6453915
13/05/2018 2:00	13/05/2018 3:00	1.9914131	1.6495504	2.4344904	6.267786
13/05/2018 3:00	13/05/2018 4:00	1.3250005	1.0413791	1.543667	5.9636226
13/05/2018 4:00	13/05/2018 5:00	1.2089841	1.0983487	1.9207247	5.3861461
13/05/2018 5:00	13/05/2018 6:00	0.974365	0.76841474	1.456287	4.8575525
13/05/2018 6:00	13/05/2018 7:00	0.40773195	0.99743092	1.2358022	3.8190935
13/05/2018 7:00	13/05/2018 8:00	0.26302919	0.70328683	0.88428783	3.3322418
13/05/2018 8:00	13/05/2018 9:00	0.17344397	0.39677125	0.63510227	2.7442021
13/05/2018 9:00	13/05/2018 10:00	0.089171849	0.65318382	0.73812544	2.4134967
13/05/2018 10:00	13/05/2018 11:00	0.079727948	0.46352246	0.62355053	2.6630194
13/05/2018 11:00	13/05/2018 12:00	0.13167112	0.37074313	0.53071064	2.9662855
13/05/2018 12:00	13/05/2018 13:00	0.18935123	0.43916786	0.73275369	2.6548886
13/05/2018 13:00	13/05/2018 14:00	0.22179143	0.3245306	0.79150331	2.7859495
13/05/2018 14:00	13/05/2018 15:00	0.1797958	0.48059767	0.43221697	2.4270926
13/05/2018 15:00	13/05/2018 16:00	0.45881367	0.21414161	0.63655341	2.4514675
13/05/2018 16:00	13/05/2018 17:00	0.57921952	0.61135405	1.0883015	3.3334243
13/05/2018 17:00	13/05/2018 18:00	0.22399756	0.52314574	0.88952577	2.9810503
13/05/2018 18:00	13/05/2018 19:00	0.15242483	0.39055821	0.52282119	1.9656187
13/05/2018 19:00	13/05/2018 20:00	0.12027595	0.42056963	0.50936842	2.0712543
13/05/2018 20:00	13/05/2018 21:00	0.18495813	0.2877748	0.35856816	1.4705569
13/05/2018 21:00	13/05/2018 22:00	0.16567871	0.13885422	0.43831825	1.4962
13/05/2018 22:00	13/05/2018 23:00	0.046386998	0.23035312	0.27533212	1.2707216
13/05/2018 23:00	14/05/2018 0:00	0.093753308	0.097364105	0.32990113	1.0738146
14/05/2018 0:00	14/05/2018 1:00	0.15812214	0.053987913	0.15603057	1.3469746
14/05/2018 1:00	14/05/2018 2:00	0.25168881	0.099455461	0.27514851	1.6132164
14/05/2018 2:00	14/05/2018 3:00	0.16958283	0.16854945	0.15568404	1.8145008
14/05/2018 3:00	14/05/2018 4:00	0.17817269	0.11244211	0.30591905	1.9598933
14/05/2018 4:00	14/05/2018 5:00	0.20258161	0.21536827	0.43694833	2.1942382
14/05/2018 5:00	14/05/2018 6:00	0.27011403	0.32564181	0.56255913	2.2687659
14/05/2018 6:00	14/05/2018 7:00	0.18934008	0.37637904	0.61109591	2.3001852
14/05/2018 7:00	14/05/2018 8:00	0.21080364	0.24968959	0.52691412	2.0807939
14/05/2018 8:00	14/05/2018 9:00	0.17955603	0.43117797	0.49348819	2.4875698
14/05/2018 9:00	14/05/2018 10:00	0.26661441	0.43788183	0.42139414	3.2075601
14/05/2018 10:00	14/05/2018 11:00	0.17166729	0.3115221	0.69479567	3.9486415
14/05/2018 11:00	14/05/2018 12:00	0.22727311	0.54307085	0.6410737	3.8241763
14/05/2018 12:00	14/05/2018 13:00	0.28697488	0.3897796	0.59338075	3.8657482
14/05/2018 13:00	14/05/2018 14:00	0.20669824	0.45607379	0.56437254	4.0723815
14/05/2018 14:00	14/05/2018 15:00	0.22759049	0.21027569	0.34616852	3.7988091
14/05/2018 15:00	14/05/2018 16:00	0.18333669	0.51693404	0.74937248	3.5584602
14/05/2018 16:00	14/05/2018 17:00	0.12980714	0.37942922	0.48078892	3.7746041
14/05/2018 17:00	14/05/2018 18:00	0.23334315	0.26186293	0.38597208	3.1206262
14/05/2018 18:00	14/05/2018 19:00	0.4833796	0.57391036	1.0003035	3.6225405
14/05/2018 19:00	14/05/2018 20:00	0.29413638	0.7393083	0.90579969	3.6616375
14/05/2018 20:00	14/05/2018 21:00	0.35635298	0.67956161	0.86138821	4.4784923
14/05/2018 21:00	14/05/2018 22:00	0.44626191	0.71872365	0.92223293	4.4352894
14/05/2018 22:00	14/05/2018 23:00	0.56501019	0.45468238	0.78974199	4.6058583
14/05/2018 23:00	15/05/2018 0:00	0.24759068	0.70335925	0.7215963	4.2590714
15/05/2018 0:00	15/05/2018 1:00	0.29587877	0.34002393	0.64263713	3.9749625
15/05/2018 1:00	15/05/2018 2:00	0.10784008	0.51863754	0.54545373	3.5371859
15/05/2018 2:00	15/05/2018 3:00	0.37966591	0.17474841	0.75436288	3.1743081
15/05/2018 3:00	15/05/2018 4:00	0.13652299	0.67061323	0.79688573	3.274503
15/05/2018 4:00	15/05/2018 5:00	0.33224225	0.59327185	0.64241832	2.1217175
15/05/2018 5:00	15/05/2018 6:00	0.17864029	0.48109543	0.56024402	2.4729636
15/05/2018 6:00	15/05/2018 7:00	0.19172493	0.76765925	0.69914031	2.4880841
15/05/2018 7:00	15/05/2018 8:00	0.21697722	0.61776644	0.81543672	3.2255902
15/05/2018 8:00	15/05/2018 9:00	0.26931924	0.67525363	0.76311702	3.4401431
15/05/2018 9:00	15/05/2018 10:00	0.27823353	0.47836345	0.50435531	4.1100898
15/05/2018 10:00	15/05/2018 11:00	0.26272184	0.34218386	0.87342745	3.7417936
15/05/2018 11:00	15/05/2018 12:00	0.19580366	0.47136465	0.55581445	3.6703823
15/05/2018 12:00	15/05/2018 13:00	0.24912493	0.27317533	0.64180595	3.5728624
15/05/2018 13:00	15/05/2018 14:00	0.078991771	0.46446529	0.47154808	3.2315149
15/05/2018 19:00	15/05/2018 20:00	0.54992616	0.67257398	0.97793478	4.4393034
15/05/2018 20:00	15/05/2018 21:00	0.4637734	0.61453295	0.56353879	4.2202601
15/05/2018 21:00	15/05/2018 22:00	0.34430239	0.79512399	0.67390889	3.9195087
15/05/2018 22:00	15/05/2018 23:00	0.23625396	0.63881934	0.68222505	4.3702059
15/05/2018 23:00	16/05/2018 0:00	0.28521398	0.36948401	0.58640349	3.4114106
16/05/2018 0:00	16/05/2018 1:00	0.23550443	0.211531	0.49056423	3.0185244
16/05/2018 1:00	16/05/2018 2:00	0.029704664	0.32688606	0.54049337	2.7872252
16/05/2018 2:00	16/05/2018 3:00	0.16931823	0.15891735	0.49539638	2.7683187
16/05/2018 3:00	16/05/2018 4:00	0.14676915	0.27499816	0.36509228	2.6256299
16/05/2018 4:00	16/05/2018 5:00	0.31945252	0.36781326	0.61448002	2.5778301
16/05/2018 5:00	16/05/2018 6:00	0.3318578	0.43093023	0.74453825	2.434648
16/05/2018 6:00	16/05/2018 7:00	0.48733354	0.27445582	0.44217241	2.518821
16/05/2018 7:00	16/05/2018 8:00	0.29510394	0.40946651	0.86831731	2.2002447
16/05/2018 8:00	16/05/2018 9:00	0.24340621	0.14838113	0.48559949	1.7663001
16/05/2018 9:00	16/05/2018 10:00	0.065489031	0.17294598	0.23337348	1.1469862
16/05/2018 10:00	16/05/2018 11:00	0.097567596	0.22921418	0.2219729	0.79366428
16/05/2018 11:00	16/05/2018 12:00	0.01510812	0.11000612	0.19565523	0.66560411
16/05/2018 12:00	16/05/2018 13:00	0.051106442	0.038348313	0.17956655	0.49125808
16/05/2018 13:00	16/05/2018 14:00	0.063972712	0.10372248	0.095407508	0.35314494
16/05/2018 14:00	16/05/2018 15:00	0.091770008	0.078714557	0.053052846	0.56888276
16/05/2018 15:00	16/05/2018 16:00	0.10170484	0.07687629	0.095109262	0.5923183
16/05/2018 16:00	16/05/2018 17:00	0.11754924	0.019466607	0.23481326	0.54462361
16/05/2018 17:00	16/05/2018 18:00	0.17365563	0.11078758	0.31384948	0.44927838
16/05/2018 18:00	16/05/2018 19:00	0.66010046	0.60157192	0.64435983	0.72552848
16/05/2018 19:00	16/05/2018 20:00	0.52890128	0.21233837	0.6561349	1.6574663
16/05/2018 20:00	16/05/2018 21:00	0.73066461	0.22874491	0.62355447	1.8034861
16/05/2018 21:00	16/05/2018 22:00	0.27317855	0.28236774	0.81630516	1.4749833
16/05/2018 22:00	16/05/2018 23:00	0.16933171	0.31004441	0.4110454	1.3054825
16/05/2018 23:00	17/05/2018 0:00	0.25141776	0.14104888	0.27261633	1.8228236
17/05/2018 0:00	17/05/2018 1:00	0.29646379	0.33692595	0.3983371	1.7558259
17/05/2018 1:00	17/05/2018 2:00	0.3721863	0.29959044	0.26338848	1.8201946
17/05/2018 2:00	17/05/2018 3:00	0.5384739	0.43352962	0.73744482	2.3634605
17/05/2018 3:00	17/05/2018 4:00	0.69021243	0.337699	0.93370819	2.8116908
17/05/2018 4:00	17/05/2018 5:00	0.80669397	0.36763766	0.37825927	2.8791258
17/05/2018 5:00	17/05/2018 6:00	0.51439136	0.31500459	0.81726766	2.3678885
17/05/2018 6:00	17/05/2018 7:00	0.43036705	0.27176216	0.44254619	2.5131044
17/05/2018 7:00	17/05/2018 8:00	0.55527198	0.13817488	0.63214475	1.7679821
17/05/2018 8:00	17/05/2018 9:00	0.4853296	0.33153772	0.54951167	2.0621421
17/05/2018 9:00	17/05/2018 10:00	0.35428232	0.22828473	0.75460482	1.7462109
17/05/2018 10:00	17/05/2018 11:00	0.92776364	0.57732064	2.3569708	1.0611953
17/05/2018 11:00	17/05/2018 12:00	0.36960781	0.40267804	1.0712866	1.3505803
17/05/2018 12:00	17/05/2018 13:00	0.27575734	0.18285656	0.58560491	1.0347792
17/05/2018 13:00	17/05/2018 14:00	0.098186821	0.35882846	0.47041881	0.95699745
17/05/2018 14:00	17/05/2018 15:00	1.4947164	0.77142996	1.065295	0.48935354
17/05/2018 15:00	17/05/2018 16:00	0.45158955	0.36530986	0.75670689	1.0894891
17/05/2018 16:00	17/05/2018 17:00	0.30659422	0.35670888	0.42143902	1.4321563
17/05/2018 17:00	17/05/2018 18:00	0.25035334	0.40479422	0.51421934	1.4265039
17/05/2018 18:00	17/05/2018 19:00	0.69400889	0.36603811	0.98080897	1.754879
17/05/2018 19:00	17/05/2018 20:00	0.41684929	0.58792007	0.70777398	2.3389294
17/05/2018 20:00	17/05/2018 21:00	0.4701339	0.3914918	0.86962992	2.1304555
17/05/2018 21:00	17/05/2018 22:00	0.28593335	0.32307726	0.42428559	1.8183999
17/05/2018 22:00	17/05/2018 23:00	0.18354052	0.23464745	0.45503443	2.0002592
17/05/2018 23:00	18/05/2018 0:00	0.46186507	0.22934788	0.73524129	2.7422066
18/05/2018 0:00	18/05/2018 1:00	0.39433002	0.31670818	0.39475942	2.7738731
18/05/2018 1:00	18/05/2018 2:00	0.36185238	0.18397275	0.6572383	2.2591925
18/05/2018 2:00	18/05/2018 3:00	0.37546206	0.043869898	0.54892707	2.5117702
18/05/2018 3:00	18/05/2018 4:00	0.27772981	0.24505343	0.38263431	2.2168779
18/05/2018 4:00	18/05/2018 5:00	0.2698938	0.35948205	0.68209153	1.9645928
18/05/2018 5:00	18/05/2018 6:00	0.37731943	0.1827985	0.67875445	2.0238628
18/05/2018 6:00	18/05/2018 7:00	0.28480592	0.34919488	0.77267706	2.4108009
18/05/2018 7:00	18/05/2018 8:00	0.21288276	0.25434667	0.41651806	2.6788185
18/05/2018 8:00	18/05/2018 9:00	0.13190626	0.36623064	0.46840331	2.5355012
18/05/2018 9:00	18/05/2018 10:00	0.11100953	0.3725161	0.36234835	2.2744341
18/05/2018 10:00	18/05/2018 11:00	0.10731788	0.2546379	0.34129068	2.001857
18/05/2018 11:00	18/05/2018 12:00	0.026879644	0.23590931	0.29813159	1.839815
18/05/2018 12:00	18/05/2018 13:00	0.082154945	0.28955767	0.11228308	1.8818185
18/05/2018 13:00	18/05/2018 14:00	0.098414533	0.14928748	0.23084538	1.6868843
18/05/2018 14:00	18/05/2018 15:00	0.1135487	0.13500018	0.27258325	1.5725466
18/05/2018 15:00	18/05/2018 16:00	0.045367353	0.21887259	0.30632824	1.3685868
18/05/2018 16:00	18/05/2018 17:00	0.067283913	0.28266081	0.35433164	1.7554251
18/05/2018 17:00	18/05/2018 18:00	0.15069903	0.18323345	0.36278304	1.7265694
18/05/2018 18:00	18/05/2018 19:00	0.35772008	0.54374772	1.1609708	1.9188805
18/05/2018 19:00	18/05/2018 20:00	0.35401985	0.4356699	0.6803484	2.5617993
18/05/2018 20:00	18/05/2018 21:00	0.23160379	0.37558308	0.77631509	2.5809557
18/05/2018 21:00	18/05/2018 22:00	0.42171925	0.52380764	0.92664725	2.6322372
18/05/2018 22:00	18/05/2018 23:00	0.42583141	0.51586288	0.82959229	2.7843106
18/05/2018 23:00	19/05/2018 0:00	0.14550026	0.53934985	0.57313997	2.7211151
19/05/2018 0:00	19/05/2018 1:00	0.17285988	0.18306528	0.36588377	2.017895
19/05/2018 1:00	19/05/2018 2:00	0.1183418	0.34902123	0.30732432	1.6429073
19/05/2018 2:00	19/05/2018 3:00	0.21420276	0.24830335	0.45761308	2.2173443
19/05/2018 3:00	19/05/2018 4:00	0.27682117	0.28294367	0.28624478	1.8692491
19/05/2018 4:00	19/05/2018 5:00	0.14519697	0.056980856	0.23395839	1.7107786
19/05/2018 5:00	19/05/2018 6:00	0.13247785	0.33387908	0.57994622	1.2669008
19/05/2018 6:00	19/05/2018 7:00	0.22336632	0.2026771	0.48592621	1.3539717
19/05/2018 7:00	19/05/2018 8:00	0.13480034	0.12245736	0.41349626	1.0219983
19/05/2018 8:00	19/05/2018 9:00	0.15711458	0.30458787	0.62721831	1.2448869
19/05/2018 9:00	19/05/2018 10:00	0.21319062	0.2371785	0.49642277	1.5939586
19/05/2018 10:00	19/05/2018 11:00	0.32007447	0.17933325	0.7249642	1.6874816
19/05/2018 11:00	19/05/2018 12:00	0.15575361	0.47932747	0.67650872	2.5802703
19/05/2018 12:00	19/05/2018 13:00	0.38940763	0.36558399	0.97430444	2.897346
19/05/2018 13:00	19/05/2018 14:00	0.54690796	0.62784266	1.3990588	2.2590878
19/05/2018 14:00	19/05/2018 15:00	0.44480339	0.5211854	1.4788612	2.2601616
19/05/2018 15:00	19/05/2018 16:00	0.31865853	0.14321284	0.68824899	1.8069075
19/05/2018 16:00	19/05/2018 17:00	0.29015332	0.33298299	0.66744787	2.0102839
19/05/2018 17:00	19/05/2018 18:00	0.81129652	0.51765198	1.7108406	2.2432704
19/05/2018 18:00	19/05/2018 19:00	0.18699616	0.53977287	0.69884747	1.2538564
19/05/2018 19:00	19/05/2018 20:00	0.44141036	0.12201265	0.65023571	1.4797786
19/05/2018 20:00	19/05/2018 21:00	0.67754984	0.16341482	1.1879129	1.6111122
19/05/2018 21:00	19/05/2018 22:00	0.5915103	0.20000176	1.1001544	1.7313974
19/05/2018 22:00	19/05/2018 23:00	0.29769284	0.36495885	0.61823398	1.7772167
19/05/2018 23:00	20/05/2018 0:00	0.37565893	0.24925974	0.82476366	1.5727202
20/05/2018 0:00	20/05/2018 1:00	0.3643451	0.29812774	0.5148443	1.9505037
20/05/2018 1:00	20/05/2018 2:00	0.48103148	0.19649312	0.55801654	2.1463675
20/05/2018 2:00	20/05/2018 3:00	0.45919746	0.3599984	0.85733181	2.3242917
20/05/2018 3:00	20/05/2018 4:00	0.42057559	0.27888319	0.61813802	2.5869725
20/05/2018 4:00	20/05/2018 5:00	0.34976608	0.3271212	0.63870901	2.2799628
20/05/2018 5:00	20/05/2018 6:00	0.32350627	0.39232001	0.32243103	2.0695796
20/05/2018 6:00	20/05/2018 7:00	0.26219612	0.19606294	0.53162467	2.1501956
20/05/2018 7:00	20/05/2018 8:00	0.11100776	0.24364229	0.48681545	2.0440774
20/05/2018 8:00	20/05/2018 9:00	0.071951196	0.18621276	0.44070929	2.0963798
20/05/2018 9:00	20/05/2018 10:00	0.11003479	0.12667342	0.256118	1.7803409
20/05/2018 10:00	20/05/2018 11:00	0.021925403	0.24702863	0.27433595	1.8848245
20/05/2018 11:00	20/05/2018 12:00	0.13222365	0.097227164	0.46902665	1.7925957
20/05/2018 12:00	20/05/2018 13:00	0.12043367	0.13671674	0.40613067	2.0825496
20/05/2018 13:00	20/05/2018 14:00	0.13770609	0.17818494	0.3129003	1.8864746
20/05/2018 14:00	20/05/2018 15:00	0.10336044	0.2061618	0.38908055	1.9156054
20/05/2018 15:00	20/05/2018 16:00	0.19416539	0.14485064	0.49883974	1.6899478
20/05/2018 16:00	20/05/2018 17:00	0.15419017	0.40278876	0.75774002	1.5448771
20/05/2018 17:00	20/05/2018 18:00	0.18409558	0.18798631	0.65868884	1.4629893
20/05/2018 18:00	20/05/2018 19:00	0.30126008	0.33173466	1.0024593	1.8010614
20/05/2018 19:00	20/05/2018 20:00	0.3675366	0.35463265	0.90988332	2.0133901
20/05/2018 20:00	20/05/2018 21:00	0.59008569	0.81568462	2.0054445	2.9507213
20/05/2018 21:00	20/05/2018 22:00	0.83371717	0.65293145	1.4534758	3.0795236
20/05/2018 22:00	20/05/2018 23:00	0.35180813	0.13182475	0.63841558	2.0914237
20/05/2018 23:00	21/05/2018 0:00	0.081879154	0.26164111	0.24649888	1.5329354
21/05/2018 0:00	21/05/2018 1:00	0.15317851	0.071117058	0.2175892	1.5284514
21/05/2018 1:00	21/05/2018 2:00	0.12313101	0.14490974	0.25430819	1.6961166
21/05/2018 2:00	21/05/2018 3:00	0.057249736	0.41524708	0.3373563	1.7581075
21/05/2018 3:00	21/05/2018 4:00	0.17378968	0.15685013	0.39014909	1.8253862
21/05/2018 4:00	21/05/2018 5:00	0.095032252	0.12899594	0.49394742	1.7057146
21/05/2018 5:00	21/05/2018 6:00	0.37054598	0.68480158	0.68385679	2.9424808
21/05/2018 6:00	21/05/2018 7:00	0.07399933	0.81951255	0.67952454	2.5505936
21/05/2018 7:00	21/05/2018 8:00	0.25021434	0.89552253	0.57841647	2.282212
21/05/2018 8:00	21/05/2018 9:00	0.20932391	0.91669607	0.64210904	2.495476
21/05/2018 9:00	21/05/2018 10:00	0.35505372	0.58927548	0.92108822	2.7090926
21/05/2018 10:00	21/05/2018 11:00	0.1018215	0.41870749	0.50434202	2.1501076
21/05/2018 11:00	21/05/2018 12:00	0.1409525	0.19915889	0.3182497	2.383491
21/05/2018 12:00	21/05/2018 13:00	0.13859479	0.39480966	0.29459828	2.1720364
21/05/2018 13:00	21/05/2018 14:00	0.055763293	0.63196439	0.42531571	2.1973522
21/05/2018 14:00	21/05/2018 15:00	0.11559405	0.31962815	0.35252312	1.906835
21/05/2018 15:00	21/05/2018 16:00	0.085713215	0.15032536	0.34755567	1.8846743
21/05/2018 16:00	21/05/2018 17:00	0.18330634	0.10932182	0.34725943	1.8254683
21/05/2018 17:00	21/05/2018 18:00	0.067285433	0.17250569	0.33640963	1.6793524
21/05/2018 18:00	21/05/2018 19:00	0.10077552	0.11655125	0.32928866	1.6978756
21/05/2018 19:00	21/05/2018 20:00	0.050845627	0.22479641	0.33014145	1.7053043
21/05/2018 20:00	21/05/2018 21:00	0.13349192	0.023384489	0.26775771	1.7463598
21/05/2018 21:00	21/05/2018 22:00	0.088986814	0.16198757	0.18256868	1.2594062
21/05/2018 22:00	21/05/2018 23:00	0.035152253	0.12368177	0.29137334	1.3917515
21/05/2018 23:00	22/05/2018 0:00	0.01869503	0.23928496	0.19687667	1.2722068
22/05/2018 0:00	22/05/2018 1:00	0.019771587	0.25102502	0.43747807	1.5118196
22/05/2018 1:00	22/05/2018 2:00	0.28081667	0.18861277	0.64620197	2.0261166
22/05/2018 2:00	22/05/2018 3:00	0.22754672	0.31236628	0.43290725	2.9962597
22/05/2018 3:00	22/05/2018 4:00	0.24682383	0.43713453	0.57303685	2.6486671
22/05/2018 4:00	22/05/2018 5:00	0.45013458	0.17924722	0.48031443	2.527405
22/05/2018 5:00	22/05/2018 6:00	0.32674316	0.071246751	0.55838037	2.0487592
22/05/2018 6:00	22/05/2018 7:00	0.29205835	0.15132952	0.47593972	1.8455195
22/05/2018 7:00	22/05/2018 8:00	0.10764472	0.2843498	0.59260792	1.6718071
22/05/2018 8:00	22/05/2018 9:00	0.19014086	0.10290343	0.45322895	1.5534095
22/05/2018 9:00	22/05/2018 10:00	0.094430067	0.17694952	0.32443869	1.5379072
22/05/2018 10:00	22/05/2018 11:00	0.1064474	0.30635881	0.42946538	1.4101162
22/05/2018 11:00	22/05/2018 12:00	0.04045267	0.20011182	0.38878256	1.9295053
22/05/2018 12:00	22/05/2018 13:00	0.068173297	0.26307049	0.31045386	1.8987126
22/05/2018 13:00	22/05/2018 14:00	0.14148603	0.041616622	0.44035602	1.9211881
22/05/2018 14:00	22/05/2018 15:00	0.17777944	0.1074227	0.5367462	1.7178698
22/05/2018 15:00	22/05/2018 16:00	0.12154686	0.16239995	0.28876141	1.8816969
22/05/2018 16:00	22/05/2018 17:00	0.019061262	0.29219186	0.41425183	1.9083776
22/05/2018 17:00	22/05/2018 18:00	0.077005848	0.36616644	0.47463629	1.9339962
22/05/2018 18:00	22/05/2018 19:00	0.10918573	0.3984392	0.65106773	1.6601031
22/05/2018 19:00	22/05/2018 20:00	0.17243703	0.25385204	0.58926243	2.1596048
22/05/2018 20:00	22/05/2018 21:00	0.1831654	1.05164	1.4163815	2.101202
22/05/2018 21:00	22/05/2018 22:00	0.15500532	0.43469501	0.7406103	2.0252998
22/05/2018 22:00	22/05/2018 23:00	0.11246458	0.34853441	0.65474415	2.0654075
22/05/2018 23:00	23/05/2018 0:00	0.057013907	0.3726041	0.41880059	2.229789
