PMF_m/z	HOA	COA	BBOA	OOA1	OOA2
67.0184	0	0.00124961	0.00139933	0.00114626	0.000884094
67.0548	0.0311489	0.0233072	0.0101313	0.00657208	0.00319001
67.9898	3.96696E-05	1.89053E-10	0.000155056	0.000677638	0.000459279
68.0262	0.000259063	0.00238735	0.00427526	0.00289275	0.00357203
68.0626	0.00837752	0.00575539	0.00344256	0.00201243	0.000978836
68.9977	1.70E-04	0.000967022	0.00175105	0.00225802	0.00232961
69.034	0	0.00477035	4.78E-03	0.0035436	0.00412908
69.0704	0.0473356	0.013807	0.00721758	0.00447644	0.00147202
70.0419	0.000209723	0.00327594	0.00283895	0.00192958	0.00213397
70.0782	0.0112014	0.0034522	0.00274538	0.00119786	0.000612942
71.0133	0.000168593	0.00128961	0.00216598	0.00255704	0.00313776
71.0497	0.000146161	0.00500343	0.0020782	0.00250148	0.00291711
71.0861	0.0317408	0.00272176	0.00250873	0.00158511	0.000113079
72.0211	3.94E-05	0.000431927	0.000971698	0.000767564	0.00137536
72.0449	8.70149E-05	3.33636E-05	0.000206674	0.000292513	0.000337288
72.0575	0.000082389	0.000576675	0.00029747	0.000400592	0.00058732
72.0939	0.000117446	6.62957E-05	0.000152634	0	0.000177687
73.029	0.000159187	0.00411178	0.00645353	0.00197172	0.0031882
73.0402	0.000178569	2.99917E-05	0.00192437	0.000374062	0.00109824
73.0653	0.000101914	0.000572694	0.000269363	0.00013396	0.000310078
74.0156	0.00034694	0.00172508	0.00141941	0.000988969	0.000777225
74.0368	0.000127622	0.000787382	0.00139661	8.29E-04	0.00129759
74.048	4.02334E-05	9.07706E-11	0.000196525	9.86777E-05	0.000181013
74.0732	3.19175E-05	2.27418E-05	9.05299E-05	3.45842E-05	8.94142E-05
74.9956	1.20516E-05	7.96592E-05	4.03908E-05	0.000123992	8.16261E-05
75.0235	0.000337083	0.0015491	0.001668	0.000884134	0.000814
75.0446	8.60292E-05	2.29183E-11	0.000508598	0.000358602	0.00035236
76.016	0	1.79788E-10	0	0.000330184	0.000314379
76.0313	0.00049592	0.00245349	0.00232891	0.00118867	0.00124564
76.0524	8.11722E-05	1.19926E-11	3.51E-04	2.41E-04	0.000140269
77.0027	8.15E-05	1.07252E-08	0.000205032	0.000461648	0.000122363
77.0391	0.0062576	1.28E-02	9.14E-03	4.65E-03	3.15E-03
77.0603	9.53E-04	4.41913E-12	0.00138137	0.000743034	0.000441565
78.0106	3.60823E-06	0.000175464	2.35E-04	0.000238512	0.000116435
78.047	0.00230568	0.00523299	0.00448012	0.00225243	0.00110527
79.0184	1.2946E-06	3.23169E-10	0.00088037	0.000707971	0.000386432
79.0548	0.013848	0.016631	0.00755737	0.00477405	0.0028538
80.0262	2.19108E-05	0.00125183	0.00125425	0.00085925	0.000730814
80.0626	0.00323682	0.00343973	0.00199869	0.00114619	0.000777898
80.9977	0.0001096	0.000569313	0	0.000638758	0.000981107
81.034	0	0.00386162	0.00313786	0.00202191	0.0016154
81.0704	0.0252748	0.0114005	0.0052124	0.00314293	0.0015526
82.0055	3.94612E-05	0.000555687	0.0004325	0.000600224	0.000758164
82.0419	0.000124022	0.00262744	0.00184226	0.00157804	0.00156607
82.0782	0.0062807	0.00293543	2.14E-03	0.00090937	0.000587913
83.0133	9.03522E-05	0.000304379	0.000748625	0.00095129	0.00116063
83.0497	7.98835E-06	0.00563447	0.00192697	0.00201759	0.00216522
83.0861	0.0229947	0.00396666	0.00293004	0.00161529	0.000444298
84.0211	4.30711E-05	0.00229617	0.000906457	0.000826803	0.00121439
84.0575	0.000255484	0.00246301	0.00146337	0.000909724	0.000880347
84.0939	0.00533036	0.00121709	1.17E-03	4.15E-04	2.38E-04
85.029	2.03E-04	0.0027164	1.84E-03	2.39E-03	2.76E-03
85.0653	7.53808E-06	0.0014315	0.000808147	0.000911915	0.00103041
85.1017	0.0152579	0.00106642	0.00109967	0.000669494	0
86.0156	9.94963E-05	0.000668214	4.42E-04	2.24E-04	0.000279653
86.0368	0.00E+00	1.14494E-10	0.000493971	0.000332892	0.00054549
86.048	8.07666E-05	0.000204167	1.79E-04	0.000157797	0.000247108
86.0732	2.64541E-05	2.52084E-05	1.95E-04	0.000131804	0.000297187
86.1096	7.56529E-05	0.000178411	0.000115073	0	1.59E-04
87.0109	7.59E-06	0.000204924	1.58742E-06	0.000133762	0.000306813
87.0235	0.000131939	0.000775068	5.80E-04	0.00029445	0.000169116
87.0446	1.58E-04	0.00123243	1.10E-03	0.000830691	0.00103443
87.0684	0.000023733	0.00014607	0.000138799	8.85548E-05	0.000199159
87.081	5.19944E-05	6.06163E-05	0.000042345	0.000024961	3.63201E-05
87.9983	3.55864E-06	6.19521E-05	2.49987E-05	8.44476E-05	0.000083501
88.0313	9.43004E-05	0.000716749	0.000636456	0.000391678	0.000302361
88.0524	5.91001E-05	0.000231308	0.000320839	0.000192294	0.000263898
88.0888	0.000156558	0.000147104	3.94728E-05	0	0.00019933
89.0027	1.23997E-05	0.000136545	7.65768E-05	0.000238625	0.000125518
89.0391	0.000519533	0.00308047	0.00236057	0.00125152	0.000981489
89.0603	0.000144179	4.79862E-12	0.000519468	0.00013543	0.00009021
89.9775	4.12402E-06	7.12731E-06	6.7144E-06	8.51686E-06	0
90.0106	1.19027E-05	9.48269E-05	5.11457E-05	0.000135918	0.000114576
90.047	0.000149493	0.00103409	0.000928338	0.00050641	0.000477315
90.0681	3.62574E-05	0.000098633	0.000197518	8.38326E-05	3.69039E-05
91.0184	8.48996E-05	0.00021455	0.000285714	0.000395934	0
91.0548	0.00703954	0.0161266	0.00618179	0.0031683	0.00162655
91.0633	0.00396794	0.00180933	0.00302633	0.00115446	0.000801953
92.0262	2.74142E-05	2.53552E-11	0.000694325	0.000436037	0.000336584
92.0626	0.00224915	0.00185451	0.00140784	0.000881235	0.000550233
93.034	0	1.06531E-05	0.00102818	0.000597092	0.000357102
93.0704	0.00883755	0.00651511	0.00307784	0.00177477	0.00117128
94.0089	1.72454E-05	9.60463E-05	0.000113136	0.000142838	6.09124E-05
94.0419	9.01468E-05	0.00218929	0.00187582	0.000911915	0.000697033
94.0782	0.00223483	0.00173109	0.000916287	0.000524422	0.000363322
95.0133	0.000135513	2.16841E-05	0.00124231	0.00065853	0.000541401
95.0497	0	0.00325599	0.00209923	0.00163636	0.00147855
95.0861	0.0162889	0.00541322	0.00284462	0.00157726	0.000838176
96.0086	0	0.000401691	0.000653824	0.00034013	0.000391677
96.0297	0.000085182	0.000587659	0.000845033	0.000554536	0.000649788
96.0575	2.28222E-05	0.00130245	0.00072704	0.000712566	0.000708538
96.0939	0.00290007	0.00163612	0.000820659	0.000320888	0.00014885
97.0078	0.00002909	9.83651E-05	3.26936E-06	0.000151067	9.03035E-05
97.029	0	0.00183982	0.00123239	0.000624132	0.00118254
97.0402	0.000159808	0.000328509	0.000412509	0.000268775	0.000292936
97.0653	0	7.88075E-05	0.0010979	0.0011184	0.0010693
97.1017	0.0139554	1.40333E-10	0.0013184	0.000919903	0.000170895
97.9878	2.15227E-05	0.000556407	0	0.000389338	0.00119017
98.0156	4.45764E-05	1.23566E-05	0.000218678	0.000233196	7.01394E-05
98.0368	9.93012E-05	0.000236361	0.000854839	0.000845748	0.00106216
98.0732	0.000086368	0.00241146	0.00111411	0.000411267	0.000314801
98.1096	0.00106956	1.28148E-10	0.000426013	0.000138208	4.97401E-05
98.9404	9.11634E-06	0.000015479	1.97636E-06	2.51137E-05	0.000011127
99.0082	0.000039989	1.62864E-10	0.000186896	0.000542674	0.000786148
99.0235	1.30076E-05	9.39586E-05	0.000176027	0.000131386	0.000181083
99.0446	0.000155788	0.0015019	0.000820482	0.00137735	0.00136752
99.081	0.000076921	0.00101968	0.000315972	0.000294704	0.000346753
99.1174	0.00258057	0.000273709	0.00015235	0.000103796	0
99.9797	6.79207E-06	3.05728E-05	0	2.47673E-05	4.67428E-05
100.004	2.53467E-06	3.82846E-05	2.12948E-05	3.46839E-05	1.85022E-05
100.016	6.81158E-07	6.45812E-10	0.00001086	0.000116859	0.000229504
100.031	5.28774E-05	0.000151917	0.000361836	0.000278481	0.000246807
100.052	2.85556E-05	0.000196305	0.000231981	0.000281626	0.000342895
100.064	2.84118E-05	6.38828E-05	3.09615E-05	4.72047E-05	4.62033E-05
100.125	2.40374E-05	2.54199E-05	4.75765E-05	6.4968E-07	2.96624E-05
100.988	7.70545E-06	2.12629E-05	2.31154E-05	2.76918E-05	2.59175E-07
101.024	1.45047E-05	6.85294E-11	0.000315936	0.00079782	0.000741696
101.039	0.000078143	0.0011333	0.000510713	3.78805E-05	0.000243662
101.06	0.00012584	1.88665E-05	0.000384249	0.000358277	0.000432693
101.097	4.65706E-05	5.52047E-05	5.51391E-05	0.000045723	6.69773E-05
102.011	1.19787E-05	6.23345E-05	2.38326E-05	0.000087869	6.00131E-05
102.032	2.0959E-06	7.03013E-11	0.000235868	0.000210249	0.000242958
102.047	0.000324401	0.00174421	0.0013731	0.000462214	0.000392893
102.068	8.74411E-05	6.09959E-12	0.000290487	0.0001794	0.000113903
102.104	1.43871E-05	2.98744E-09	2.82099E-05	1.55407E-05	8.95418E-06
103.018	3.18815E-05	3.06578E-09	0.000207714	0.000357146	0.000251358
103.055	0.000898336	0.00266273	0.00205504	0.000924145	0.000687457
103.076	0.000171524	0.000158319	0.000362604	8.31681E-05	3.67723E-05
104.026	0.000144344	1.72379E-11	0.000323439	0.000568639	0.0006965
104.063	0.00123386	6.32371E-11	0.00124538	0.000700047	0.000424443
104.965	6.47991E-06	1.68204E-05	1.90878E-05	1.74819E-05	1.14325E-05
105.034	0	5.87521E-12	0.00135751	0.000899544	0.000738018
105.07	0.00708216	0.00309229	0.00317153	0.0015475	0.000739927
105.973	9.53991E-06	9.08676E-06	1.01273E-05	1.17545E-05	2.50876E-06
106.009	2.47793E-05	4.00832E-05	0.000039272	6.38687E-05	1.27699E-05
106.042	2.01323E-05	4.38403E-11	0.000874392	0.00038726	0.000229424
106.063	0	0.000497359	6.57428E-05	2.75335E-05	1.27437E-05
106.078	0.0015932	0.000359622	0.000616584	0.00037976	0.000235101
107.013	4.43315E-05	6.11253E-06	0.000198357	0.000146726	4.20716E-05
107.05	3.18841E-05	4.12342E-11	0.00191185	0.000906543	0.000570469
107.086	0.00522511	0.00185931	0.00175495	0.000910077	0.000556181
108.021	4.04757E-05	1.53774E-10	0.000488088	0.000270591	0.000191201
108.058	5.94852E-05	0.00107705	0.000791406	0.000532318	0.000458325
108.094	0.00129639	0.000820463	0.000462084	0.000237162	0.000172342
109.008	3.53836E-06	7.5674E-06	0	2.42817E-05	0
109.029	9.41875E-05	2.44472E-11	0.000939089	0.000545262	0.000438671
109.065	0	0.00184296	0.000991086	0.000775481	0.000776029
109.102	0.00764898	0.00205913	0.00126582	0.000623792	0.000355233
109.983	5.38427E-06	0.000032352	0.00002892	3.91509E-05	3.19624E-05
110.037	8.40576E-05	0.00066147	0.000917539	0.000506431	0.000489845
110.073	1.72217E-05	0.000476315	0.000491065	0.000340328	0.000336996
110.11	0.00117369	0.000385312	0.000283918	0.000110101	6.04351E-05
110.991	0.000012527	7.05969E-05	5.00139E-05	0.000095638	7.73859E-05
111.023	0	6.51262E-11	0.000128638	0.000151371	0.000100881
111.045	0.000246844	0.000456647	0.000711834	0.000929517	0.0010498
111.081	3.6434E-06	0.000711373	0.000621357	0.000504077	0.000502033
111.117	0.00478757	0.00013721	0.000335478	0.000247087	6.81328E-05
111.998	1.18313E-05	3.45359E-11	4.87036E-05	9.51149E-05	8.30459E-05
112.031	6.50507E-05	4.58864E-10	0.000253389	0.000299547	0.000348823
112.052	0	0.000228213	0.000248888	0.000143051	0.00020351
112.064	0.00004959	0.00011103	5.88264E-05	0.000085105	0.000112587
112.089	1.36324E-05	8.17119E-05	0.000208848	9.85222E-05	0.000105232
112.125	0.000664523	0.000154938	0.000128555	7.59859E-05	6.17082E-05
113.024	1.12604E-05	1.12342E-11	0.000124385	0.000396174	0.000477999
113.039	6.49737E-05	0.00101358	0.00058316	0.000111671	0.000138882
113.06	0.000136699	7.15752E-05	0.000328791	0.000538178	0.000481857
113.097	4.42637E-05	0.000028461	0.000173959	0.000135996	0.00014467
113.133	0.00123001	0.000129755	7.32522E-05	5.03702E-05	5.74167E-06
114.014	1.43214E-06	9.79401E-05	5.15143E-05	0.000145935	0.000118505
114.047	0.00007038	0.000596906	0.000513288	0.000281704	0.000275976
114.068	5.17993E-05	3.27622E-05	0.000155138	0.000142902	0.000122253
114.104	0.000012106	4.96038E-06	3.30953E-05	2.71814E-05	2.82808E-05
114.141	0.000012566	1.96545E-05	2.11896E-05	2.97037E-06	2.8537E-06
115.027	0	0.00017322	7.26661E-05	0.000349631	9.93466E-05
115.055	0.00184853	0.00640759	0.00371087	0.00123745	0.000783806
115.076	0.00051313	0.000480204	0.000986655	0.000360496	0.000197632
115.112	7.14736E-05	7.07013E-05	0.000107434	0.00007641	0.000019098
116.035	2.25603E-05	0.000174014	0.00023113	0.000230234	0.000128744
116.063	0.000816907	0.000672925	0.00128532	0.000519049	0.000351998
116.084	0.000125342	0.000110541	0.000195923	8.72328E-05	3.58328E-05
116.965	1.18447E-05	1.02772E-05	1.24527E-05	1.39269E-05	0
117.006	4.33216E-07	2.03178E-05	1.01616E-05	2.04552E-05	0.000010279
117.019	2.47906E-05	6.78329E-05	2.91515E-05	7.12284E-05	6.49225E-05
117.043	0	0.000194513	0.000313869	0.000243375	0.00010075
117.07	0.00262046	0.00116388	0.00189047	0.000816765	0.000491282
117.092	0.000631459	0.000255271	0.000395307	0.0001801	6.44161E-05
117.99	1.41823E-05	1.61672E-05	0.000012253	2.64809E-05	1.33707E-06
118.027	6.27814E-06	0.000112536	0.000130115	0.000144387	9.37841E-05
118.05	0.000106474	0.000420204	0.000835321	0.000356106	0.000302462
118.078	0.000840525	0.000357691	0.000533243	0.000203152	0.000161339
118.087	0.000276494	0.000137672	0.000152929	7.49679E-05	3.89235E-05
118.998	9.3176E-06	5.01719E-05	6.93604E-05	5.64921E-05	0.000016988
119.022	5.08756E-05	9.03613E-05	4.71736E-05	0.000122345	8.04194E-05
119.05	0	0.00054753	0.00116952	0.000485408	0.000372506
119.086	0.00436517	0.00121238	0.00157265	0.000708961	0.000338463
120.024	0	7.23197E-05	6.75587E-05	1.20606E-05	4.34943E-05
120.03	0.000035668	8.53479E-05	5.81176E-05	7.05646E-05	3.11304E-05
120.058	6.26736E-05	0.000397987	0.000824629	0.00036003	0.00026016
120.094	0.00141022	0.000423585	0.000538655	0.000280135	0.000145192
121.029	3.11951E-05	0.000413442	0.000783183	0.000363741	0.000322045
121.05	0.000124685	0.000130217	0.000154028	6.62008E-05	5.98272E-05
121.065	0	0.000488749	0.000925881	0.000458856	0.000378816
121.102	0.00331882	0.00084608	0.00106428	0.000460991	0.000204033
122	8.16599E-06	3.18818E-05	2.59627E-05	5.58304E-05	1.21419E-05
