PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	COA	BBOA	OOA1	OOA2
08/06/2021 13:55	08/06/2021 14:04	0.044294269	0	0	0.645567093	0.4157212
08/06/2021 14:04	08/06/2021 14:14	0.332435618	0.04373018	0	0.757938091	0
08/06/2021 14:14	08/06/2021 14:23	4.058028877	0	0	0.633816387	0
08/06/2021 14:23	08/06/2021 14:32	2.70572021	0	0	0.868068487	0
08/06/2021 14:32	08/06/2021 14:42	2.486893198	0	0	0.889545751	0
08/06/2021 14:42	08/06/2021 14:51	0.53232318	0.042356745	0	1.152901715	0
08/06/2021 14:51	08/06/2021 15:00	0.311000359	0	0	1.204631503	0.040340399
08/06/2021 15:00	08/06/2021 15:10	0.208812642	0.013048655	0.003591107	1.11779021	0.102625405
08/06/2021 15:10	08/06/2021 15:19	0.145943005	0.00093085	0.007358656	1.228612268	0.011364975
08/06/2021 15:19	08/06/2021 15:28	0.136981655	0.044614213	0	1.276508577	0
08/06/2021 15:28	08/06/2021 15:37	0.103435911	0.024632096	0.016639562	1.220936196	0
08/06/2021 15:37	08/06/2021 15:47	0.359683991	0.004448989	0	1.380556047	0
08/06/2021 15:47	08/06/2021 15:56	0.203681542	0	0	1.283156697	0
08/06/2021 15:56	08/06/2021 16:06	0.195123473	0.069721457	0	1.161599909	0.037978161
08/06/2021 16:06	08/06/2021 16:15	0.152708698	0.062768214	0	0.703943049	0.58896587
08/06/2021 16:15	08/06/2021 16:24	0.09947213	0.092609973	0.0277594	0.75985618	0.582756821
08/06/2021 16:24	08/06/2021 16:34	0.146672138	0.032337689	0.013487122	1.270235659	0.127995445
08/06/2021 16:34	08/06/2021 16:43	0.105167712	0.073266484	0	0.985042857	0.370548329
08/06/2021 16:43	08/06/2021 16:52	0.117179558	0.060517416	0	1.116636004	0.30302332
08/06/2021 16:52	08/06/2021 17:02	0.098399265	0.063155813	0.020782296	1.21353306	0.200829854
08/06/2021 17:02	08/06/2021 17:11	0.155539582	0.084264313	0.038552561	0.770642661	0.688686436
08/06/2021 17:11	08/06/2021 17:20	0.171313852	0.121991628	0	1.475716174	0.30317631
08/06/2021 17:20	08/06/2021 17:30	0.279701493	0.17234162	0	1.732489845	0.0215385
08/06/2021 17:30	08/06/2021 17:39	0.289192031	0.212940611	0	1.689066697	0
08/06/2021 17:39	08/06/2021 17:48	0.349636061	0.20048659	0	1.791609096	0
08/06/2021 17:48	08/06/2021 17:58	0.384813338	0.15912099	0.018695429	1.275486563	0.294702435
08/06/2021 17:58	08/06/2021 18:07	0.228590559	0.083610011	0.017671465	1.055722338	0.286798826
08/06/2021 18:07	08/06/2021 18:16	0.264487383	0.042391714	0.002497058	1.173753887	0.242094926
08/06/2021 18:16	08/06/2021 18:26	0.202455928	0.102352676	0.021350098	1.095877139	0.385994423
08/06/2021 18:26	08/06/2021 18:35	0.134232611	0.051020174	4.81489E-09	1.096882591	0.347534261
08/06/2021 18:35	08/06/2021 18:44	0.1398205	0.087334643	0.015217871	1.131013624	0.310035469
08/06/2021 18:44	08/06/2021 18:54	0.162565787	0.141182163	0	1.363462814	0.121647921
08/06/2021 18:54	08/06/2021 19:03	0.203007981	0.095112571	0.027046496	1.496258777	0
08/06/2021 19:03	08/06/2021 19:12	0.191099652	0.12936326	0	1.441059846	0.151234198
08/06/2021 19:12	08/06/2021 19:22	0.200215983	0.225777022	0	1.487896309	0
08/06/2021 19:22	08/06/2021 19:31	0.172352685	0.145705699	0	1.588752322	0
