PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	COA	BBOA	OOA1	OOA2
04/02/2014 9:30	04/02/2014 9:34	1.30239	0.034999	0	2.51674	0
04/02/2014 9:34	04/02/2014 9:39	1.02579	0.127753	0	2.90174	0
04/02/2014 9:39	04/02/2014 9:44	1.14528	0.171769	0	2.60759	0.0441473
04/02/2014 9:44	04/02/2014 9:48	0.557179	0.0309693	0	2.66852	0
04/02/2014 9:48	04/02/2014 9:53	0.786949	0.0575985	0	2.97316	0
04/02/2014 9:53	04/02/2014 9:58	1.39701	0	0	2.39598	0.013065
04/02/2014 9:58	04/02/2014 10:02	0.385461	0.149409	0	2.59067	0
04/02/2014 10:02	04/02/2014 10:07	0.449205	0.135859	0	2.63218	0
04/02/2014 10:07	04/02/2014 10:12	0.382542	0.137309	0	2.6162	0
04/02/2014 10:12	04/02/2014 10:16	0.519766	0.0469601	0	2.7307	0
04/02/2014 10:16	04/02/2014 10:21	0.309536	0.0504038	0	2.78614	0
04/02/2014 10:21	04/02/2014 10:26	0.336303	0.0665431	0	2.61902	0
04/02/2014 10:26	04/02/2014 10:30	0.772998	0.0512267	0	2.65207	0
04/02/2014 10:30	04/02/2014 10:35	0.545262	0.124261	0	2.66382	0
04/02/2014 10:35	04/02/2014 10:40	1.01838	0.137137	0	2.55966	0
04/02/2014 10:40	04/02/2014 10:44	0.583789	0.0345655	0	2.7307	0
04/02/2014 10:44	04/02/2014 10:49	0.616267	0.109333	0	2.74714	0
04/02/2014 10:49	04/02/2014 10:54	0.791379	0.0771096	0	2.65285	0
04/02/2014 10:54	04/02/2014 10:58	0.742448	0.0248503	0	2.71362	0
04/02/2014 10:58	04/02/2014 11:03	0.581009	0.0172424	0	2.62638	0
04/02/2014 11:03	04/02/2014 11:08	0.555401	0.0338732	0	2.65223	0
04/02/2014 11:08	04/02/2014 11:12	0.638328	0.00100332	0	2.58644	0.00878339
04/02/2014 11:12	04/02/2014 11:17	0.434757	0.0333175	0	2.84582	0
04/02/2014 11:17	04/02/2014 11:22	0.774847	0.0812603	0	2.77095	0
04/02/2014 11:22	04/02/2014 11:26	0.752166	0.0327007	0	2.8383	0
04/02/2014 11:26	04/02/2014 11:31	0.457352	0.0541947	0	2.9622	0
